index,City,State,population,minimum_age_x,minimum_age_y,Hispanic,White,Black,Native,Asian,Pacific,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Employed,Unemployment,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Mean,Median,Stdev
12366,Johnson City,TN,3968624,0.0,80.0,2.95,94.65,1.05,0.2,0.3,0.0,46.1,65.5,50.8,39.2,45.900000000000006,28.2,35.9,29672,21.799999999999997,82.9,9.05,0.9,1.1,2.3,3.75,22.2,76.2,16.9,6.8,0.05,33211.5,2585.0,19676.5,1489.5,48751.0,36564.125,41294.5
12368,Johnson Creek,WI,175252,0.0,80.0,6.9,90.2,0.8,0.1,0.7,0.0,10.6,14.7,30.5,17.3,22.8,9.7,19.7,44424,5.5,81.3,9.6,0.4,3.5,1.4,3.8,23.2,83.8,11.2,4.9,0.1,56877.0,2337.0,26935.0,650.0,87126.0,76191.0,55134.0
12382,Johnstown,PA,3014572,0.0,80.0,1.5,93.0,3.3,0.1,0.5,0.0,15.2,24.5,32.1,19.9,23.4,9.8,14.8,58018,8.5,82.9,8.9,1.2,2.8,1.6,2.7,23.7,81.5,14.1,4.2,0.1,42107.0,941.0,23410.0,542.0,55961.75,71844.75,44000.0
12397,Jonesboro,GA,3548776,0.0,80.0,6.3,49.5,38.4,0.1,3.0,0.0,12.9,19.7,32.9,16.3,27.7,9.1,14.0,92993,10.3,81.6,10.3,1.1,0.7,1.2,5.1,33.2,77.9,18.7,3.3,0.0,60424.0,1382.0,24996.0,658.0,51456.75,47282.75,37734.75
12400,Jonesboro,LA,388828,0.0,80.0,1.6,54.6,41.9,0.1,0.0,0.0,27.5,39.2,30.5,15.3,18.9,12.6,22.7,5177,10.1,83.1,9.0,0.3,1.4,1.9,4.3,30.8,67.8,23.7,7.4,1.1,32876.0,2567.0,20464.0,1549.0,56329.666666666664,45173.0,45703.0
12412,Jonesville,NC,248336,0.0,80.0,5.8,88.3,4.5,0.2,0.3,0.0,23.3,32.3,25.8,17.1,24.1,11.4,21.6,26631,11.7,84.6,11.6,0.1,0.9,0.6,2.1,24.6,79.1,13.4,7.4,0.1,33232.0,1812.0,19163.0,753.0,46944.0,30035.0,44787.0
12449,Juncos,PR,1767656,0.0,80.0,98.9,0.8,0.2,0.0,0.0,0.0,34.1,37.3,37.9,17.8,27.5,8.7,8.1,17525,13.4,81.2,12.8,1.5,1.5,1.0,2.0,36.2,68.5,21.6,9.7,0.2,29317.0,3198.0,15111.0,1054.0,22529.0,15149.4,20573.2
12451,Junction,TX,169312,0.0,80.0,24.3,74.8,0.0,0.2,0.0,0.0,20.6,30.2,29.5,17.1,26.5,16.3,10.7,2129,7.6,73.4,19.8,0.0,1.6,2.3,3.0,17.7,68.3,18.0,13.1,0.6,40125.0,6143.0,26749.0,5548.0,44728.0,27458.0,47871.0
12456,Junction City,KS,1162832,0.0,80.0,4.4,91.7,0.5,1.0,0.3,0.0,10.5,12.5,31.4,16.4,23.0,12.9,16.3,8898,6.7,78.9,12.5,0.2,3.7,1.4,3.3,22.1,72.8,18.3,8.6,0.4,49096.0,2692.0,24430.0,1155.0,54279.5,41483.5,39436.0
12462,Juneau,AK,1273272,0.0,80.0,6.1,66.0,1.2,11.8,6.2,1.1,6.6,11.0,45.4,14.3,22.0,10.7,7.7,17836,5.2,68.9,15.9,4.4,5.8,2.2,2.8,15.1,53.3,38.8,7.7,0.1,85746.0,2129.0,39979.0,2518.0,86724.0,73375.5,68802.5
12477,Kahuku,HI,143000,0.0,80.0,9.2,19.5,2.5,0.1,41.6,8.6,9.7,12.8,35.8,21.2,25.1,9.1,8.8,455481,5.6,64.0,14.7,8.4,5.2,4.0,3.7,28.2,72.0,22.1,5.7,0.1,74460.0,773.0,31041.0,229.0,79621.0,57803.0,68558.0
12521,Kansas City,KS,6514112,0.0,80.0,27.2,42.6,23.9,0.5,3.4,0.1,23.9,37.3,22.5,21.5,24.0,12.6,19.5,70518,11.2,80.2,13.8,1.4,1.6,0.9,2.2,21.4,82.9,12.9,4.0,0.2,40113.0,829.0,18912.0,321.0,45206.80952380953,61596.333333333336,32569.04761904762
12522,Kansas City,MO,23593240,0.0,80.0,6.0,82.8,5.75,0.35,2.35,0.25,16.5,21.4,79.19999999999999,31.900000000000002,51.099999999999994,13.399999999999999,24.4,167574,11.7,83.95,8.9,0.8,1.15,0.85,4.4,22.75,82.7,12.65,4.5,0.1,65176.5,1514.0,32729.5,812.5,53109.637931034486,69118.20689655172,39603.25862068965
12546,Katy,TX,10982620,0.0,80.0,24.0,35.2,20.5,0.2,18.3,0.0,8.2,11.2,49.3,12.4,23.6,6.5,8.2,314534,5.1,82.3,9.7,1.7,0.6,1.2,4.5,32.0,81.7,12.5,5.7,0.2,89152.0,1584.0,35962.0,560.0,111892.0,154698.0,60930.333333333336
12548,Kaukauna,WI,1083412,0.0,80.0,3.9,88.6,1.1,1.6,3.2,0.0,8.9,11.7,33.0,14.7,24.9,8.8,18.6,96532,3.9,84.9,6.9,0.7,2.3,1.7,3.5,19.5,87.0,8.6,4.3,0.2,58765.0,1311.0,28679.0,486.0,58122.5,48236.0,38887.0
12563,Kearney,NE,1569480,0.0,80.0,8.3,87.9,1.1,0.2,1.2,0.0,13.1,13.2,31.7,18.4,26.1,8.8,15.0,27263,3.5,79.4,10.7,0.1,4.0,1.5,4.3,14.1,79.2,13.7,6.6,0.4,53624.0,2454.0,26846.0,1136.0,59137.666666666664,50816.0,42280.0
12619,Kelso,WA,1066252,0.0,80.0,8.3,84.9,0.6,0.9,1.3,0.2,17.5,24.2,27.3,19.8,22.2,12.5,18.2,40418,10.7,79.2,12.4,0.2,1.7,1.7,4.8,24.1,79.0,14.8,5.8,0.4,47452.0,1861.0,24260.0,773.0,34759.5,33950.5,20564.5
12628,Kenai,AK,660440,0.0,80.0,3.7,81.7,0.6,7.3,1.3,0.1,10.0,11.8,29.9,19.0,22.2,16.9,12.0,25637,9.4,67.4,11.0,0.7,5.9,8.1,6.8,19.7,72.2,17.4,9.8,0.5,63684.0,2337.0,31537.0,975.0,66103.0,60259.0,51609.0
12667,Kennett,MO,557568,0.0,80.0,2.3,69.1,26.8,0.3,0.0,0.0,28.9,42.1,26.6,21.5,20.1,9.7,22.1,6423,11.2,84.3,9.6,0.1,3.4,0.8,1.8,15.8,80.0,14.9,4.9,0.1,29238.0,2638.0,16902.0,784.0,47137.0,31887.0,47764.0
12687,Kent,OH,1894420,0.0,80.0,1.6,90.5,3.9,0.1,1.8,0.0,15.6,21.1,31.9,18.2,24.9,7.7,17.3,81544,8.7,83.1,8.3,0.7,2.7,0.9,4.3,25.5,83.2,12.0,4.7,0.1,52552.0,1217.0,26042.0,539.0,45404.333333333336,35500.666666666664,39561.666666666664
12694,Kenton,OH,583132,0.0,80.0,1.5,95.5,0.9,0.0,0.8,0.0,18.7,26.1,26.5,20.1,20.2,7.2,26.1,13828,9.6,81.8,9.1,0.3,2.8,1.3,4.7,23.6,81.8,11.8,6.4,0.1,42703.0,2098.0,20332.0,1063.0,53167.333333333336,38855.333333333336,40337.666666666664
12710,Keota,OK,117788,0.0,80.0,3.9,72.1,0.8,16.4,0.4,0.0,19.8,25.6,27.0,17.9,19.1,22.0,14.0,4585,8.7,78.6,12.5,0.0,3.5,0.6,4.8,25.7,78.3,12.1,9.4,0.2,35252.0,2314.0,18858.0,763.0,40296.0,24962.0,45236.0
12717,Kermit,TX,266156,0.0,80.0,56.9,39.5,2.6,0.0,0.4,0.0,13.9,17.9,20.6,16.2,19.2,24.4,19.7,3271,2.5,84.3,9.6,0.1,1.9,1.6,2.4,21.9,77.6,16.8,5.5,0.1,55756.0,7889.0,22656.0,1756.0,73154.0,50863.0,57469.0
12719,Kernersville,NC,2222440,0.0,80.0,7.5,52.4,32.8,0.4,4.4,0.0,17.6,25.1,37.1,16.8,26.0,6.7,13.4,236140,8.8,82.0,9.1,1.3,1.6,1.0,5.0,21.3,82.4,12.2,5.3,0.2,45651.0,746.0,26762.0,420.0,79150.8,155046.6,53222.4
12743,Kewanee,IL,605880,0.0,80.0,5.3,91.1,1.7,0.1,0.5,0.0,10.7,13.9,30.9,16.8,23.2,11.0,18.1,23544,5.8,84.0,9.4,0.1,2.0,1.0,3.4,23.7,79.6,13.7,6.6,0.1,53480.0,1445.0,27402.0,709.0,61602.0,48132.5,53088.0
12793,Kilmarnock,VA,122276,0.0,80.0,0.5,70.1,28.6,0.5,0.1,0.0,11.0,16.2,35.3,19.6,26.0,11.4,7.7,5021,8.7,81.0,8.3,0.7,0.7,1.2,8.1,26.7,72.2,16.1,11.7,0.0,51885.0,3617.0,31280.0,2311.0,56929.0,56378.0,42086.0
12821,Kinderhook,IL,15488,0.0,80.0,1.2,95.7,1.2,0.6,0.4,0.0,13.7,15.7,25.6,19.8,20.7,14.4,19.5,7197,5.6,81.7,9.5,0.2,3.6,1.1,3.8,25.3,74.2,17.0,8.3,0.6,40588.0,1689.0,21594.0,905.0,46206.0,39148.0,34062.0
12835,King William,VA,140932,0.0,80.0,0.8,76.1,19.3,1.1,0.9,0.0,11.8,21.6,32.4,10.7,25.0,17.2,14.8,7972,5.4,86.4,5.9,0.0,0.5,1.7,5.5,33.3,78.6,15.2,6.0,0.2,62031.0,3513.0,28300.0,1943.0,80029.0,73144.0,47742.0
12861,Kingsport,TN,3731992,0.0,80.0,1.7,93.8,1.9,0.2,0.6,0.0,17.5,26.9,32.4,17.5,27.1,9.0,14.0,66313,8.2,86.7,8.5,0.2,0.6,1.1,2.9,21.9,81.2,11.8,6.9,0.1,40346.0,883.0,24544.0,557.0,55899.25,42612.875,45156.375
12871,Kingston,NY,1497408,0.0,80.0,9.5,80.4,5.3,0.1,1.9,0.0,12.8,14.0,38.9,18.0,23.7,9.4,10.0,85617,9.3,77.8,7.8,2.4,4.4,1.4,6.2,27.6,73.8,18.3,7.5,0.4,58918.0,1428.0,30732.0,687.0,67048.14285714286,90492.14285714286,50729.71428571428
12873,Kingston,OK,318780,0.0,80.0,15.7,67.4,1.5,6.4,0.2,0.0,16.8,22.7,22.0,19.8,21.9,10.8,25.4,6038,7.6,72.4,20.7,1.4,1.1,1.8,2.6,23.8,76.2,16.9,5.6,1.2,40475.0,2164.0,20339.0,1000.0,55712.0,46488.0,46959.0
12922,Kirksville,MO,928796,0.0,80.0,2.4,91.5,2.1,0.3,2.2,0.3,26.9,20.0,34.9,20.1,23.8,8.0,13.2,11096,7.9,77.3,9.4,0.2,6.8,2.6,3.7,17.4,71.8,22.3,5.9,0.0,37516.0,3100.0,19671.0,950.0,55592.5,44339.5,45473.25
12936,Kissimmee,FL,9946904,0.0,80.0,49.0,36.6,9.7,0.1,2.5,0.1,19.5,29.1,24.4,25.7,29.2,8.9,11.8,131450,9.8,80.2,11.7,1.6,0.6,2.0,3.9,30.9,84.6,11.2,4.2,0.0,44254.0,1296.0,19165.0,450.0,56263.5,44080.875,44541.5
12952,Klamath Falls,OR,2238852,0.0,80.0,11.6,79.7,0.8,3.1,1.1,0.2,19.3,24.4,30.2,18.7,24.5,11.9,14.7,25753,12.4,77.6,10.3,0.3,4.0,2.1,5.7,17.3,73.3,19.3,7.1,0.4,40336.0,1774.0,22177.0,691.0,47484.625,41838.625,32971.25
12958,Klingerstown,PA,35728,0.0,80.0,3.4,92.2,2.6,0.1,0.5,0.0,13.1,19.6,27.8,16.8,22.8,10.6,21.9,63264,8.8,82.5,9.9,0.6,3.6,0.7,2.7,25.9,81.7,13.0,5.2,0.1,45535.0,1071.0,23682.0,431.0,49815.0,300000.0,28931.0
13032,Kulm,ND,22264,0.0,80.0,0.9,95.8,0.3,0.5,0.5,0.0,11.7,10.4,36.2,20.8,18.6,14.2,10.3,1347,1.2,64.9,6.4,0.2,17.5,0.6,10.4,11.9,62.7,16.6,19.5,1.1,42277.0,6730.0,28735.0,2666.0,52353.0,44633.0,40123.0
13076,La Grande,OR,723096,0.0,80.0,4.4,89.7,0.6,0.8,1.1,1.0,18.6,22.9,28.9,20.4,25.4,10.9,14.4,11024,7.1,72.6,9.7,0.9,8.1,2.9,5.8,17.2,70.1,19.7,9.9,0.4,43822.0,2257.0,23764.0,1297.0,59721.0,51164.0,49438.0
13095,La Junta,CO,424380,0.0,80.0,31.3,55.8,9.2,2.4,0.7,0.0,25.6,36.8,35.5,26.7,12.4,18.4,7.0,1212,8.3,78.0,8.9,0.0,3.7,1.3,8.1,17.9,46.0,38.4,15.3,0.2,36791.0,5397.0,13544.0,3892.0,59915.5,51755.5,47321.0
13143,Labelle,FL,883916,0.0,80.0,21.2,60.9,12.5,4.0,0.4,0.0,20.2,28.7,23.2,18.2,32.5,13.8,12.3,3701,12.9,69.6,17.1,0.4,5.9,1.0,6.1,27.5,70.1,17.7,11.1,1.1,34877.0,3327.0,17879.0,2072.0,46410.333333333336,36725.333333333336,38482.333333333336
13174,Lafayette,CO,1150336,0.0,80.0,13.7,78.5,0.8,0.2,4.3,0.0,14.1,13.2,52.3,15.7,20.3,5.1,6.5,166701,6.1,65.2,7.7,5.3,5.0,5.7,11.1,22.5,78.0,13.4,8.5,0.2,70961.0,1552.0,39074.0,741.0,57170.0,44890.0,42114.0
13204,Lajas,PR,1120636,0.0,80.0,99.9,0.1,0.0,0.0,0.0,0.0,59.3,69.0,27.5,19.7,24.4,17.0,11.4,4954,17.6,91.7,3.0,0.3,0.3,0.6,4.0,26.5,65.0,27.8,7.2,0.0,13215.0,1389.0,6974.0,530.0,26441.8,16085.4,28739.0
13218,Lake Butler,FL,537328,0.0,80.0,5.3,70.2,21.4,0.4,0.6,0.0,20.0,27.8,23.7,28.6,24.7,11.5,11.4,3955,11.7,83.2,10.4,0.6,2.4,0.1,3.3,23.0,60.3,35.5,4.0,0.2,39163.0,2891.0,12291.0,1018.0,41693.0,34224.0,34379.0
13279,Lake Oswego,OR,1832776,0.0,80.0,8.2,83.4,0.8,0.5,4.0,0.3,9.5,12.0,37.9,15.3,26.7,8.6,11.5,185660,8.3,77.3,9.1,2.9,2.0,1.5,7.2,27.7,80.9,11.1,7.8,0.2,65965.0,1014.0,34047.0,567.0,95924.25,80517.25,65112.0
13286,Lake Placid,FL,917268,0.0,80.0,18.3,69.2,9.4,0.2,1.5,0.1,19.4,31.0,27.7,23.9,26.8,14.5,7.2,31131,13.3,79.5,11.3,2.3,1.8,1.4,3.8,20.9,78.4,16.1,5.4,0.1,35093.0,1209.0,21117.0,895.0,38937.0,116675.33333333333,30534.0
13303,Lake Village,IN,145332,0.0,80.0,5.6,92.3,0.3,0.2,0.4,0.1,13.7,23.6,18.9,15.9,22.0,19.9,23.2,6146,8.9,82.5,10.2,1.1,0.9,3.2,2.1,32.4,82.3,10.5,7.2,0.1,46895.0,5423.0,23154.0,1158.0,63208.0,54561.0,40734.0
13305,Lake Wales,FL,928004,0.0,80.0,19.2,62.5,14.6,0.2,1.6,0.0,18.3,28.7,29.5,21.0,25.6,11.0,12.9,245853,10.6,81.7,10.3,0.5,1.2,2.2,4.0,25.7,82.6,12.0,5.3,0.1,43162.0,880.0,21196.0,282.0,57446.8,40444.8,49077.6
13340,Lakeville,CT,83028,0.0,80.0,5.2,90.2,1.4,0.1,1.8,0.0,7.0,7.6,40.1,17.6,21.7,9.9,10.6,98294,7.1,83.1,7.0,1.4,2.7,0.8,5.0,26.9,77.2,13.3,9.2,0.2,72061.0,1357.0,38530.0,935.0,83471.0,300000.0,72961.0
13376,Lamesa,TX,572308,0.0,80.0,45.6,51.2,2.3,0.6,0.0,0.2,13.3,17.1,25.6,18.3,19.5,23.9,12.6,2342,3.5,74.9,15.3,0.0,3.5,1.9,4.4,17.8,77.0,12.9,10.1,0.0,55682.0,14419.0,26130.0,3258.0,52615.0,34110.0,62396.0
13386,Lampasas,TX,496716,0.0,80.0,21.3,74.7,2.3,0.7,0.3,0.0,16.0,26.8,29.3,20.5,22.8,15.3,12.1,18673,5.1,78.9,11.6,0.1,2.0,1.1,6.3,25.5,74.1,14.2,11.7,0.1,49732.0,3192.0,26578.0,1593.0,57728.5,45091.5,46972.5
13403,Lancaster,SC,1991132,0.0,80.0,4.9,70.0,22.8,0.4,0.8,0.1,18.7,27.4,29.9,16.3,28.2,10.2,15.5,33151,9.9,84.4,9.9,0.1,1.0,1.4,3.1,27.5,82.4,12.3,5.2,0.2,44016.0,1892.0,22647.0,899.0,49383.333333333336,37946.333333333336,39767.333333333336
13422,Landrum,SC,348832,0.0,80.0,6.3,69.2,20.5,0.2,2.2,0.0,17.5,25.4,30.8,16.1,23.8,8.8,20.6,128253,8.9,84.6,10.3,0.3,1.5,0.7,2.6,22.4,83.1,12.1,4.7,0.1,43907.0,1122.0,22618.0,454.0,50812.0,42694.0,40437.0
13488,Laredo,TX,10849828,0.0,80.0,95.3,3.7,0.3,0.1,0.6,0.0,31.8,42.9,26.2,22.5,28.3,10.4,12.6,98996,6.0,79.3,14.2,1.2,1.5,0.7,3.1,21.7,74.6,19.4,5.8,0.2,38862.0,1215.0,15096.0,390.0,42403.541666666664,65110.708333333336,31631.125
13489,Lares,PR,1285592,0.0,80.0,99.6,0.2,0.0,0.0,0.0,0.0,58.3,64.3,37.3,17.9,22.4,10.0,12.4,6205,35.2,92.2,3.3,0.0,4.2,0.0,0.4,31.1,61.5,32.2,5.6,0.7,11905.0,937.0,7598.0,580.0,22213.75,16453.75,20261.75
13506,Las Piedras,PR,1667688,0.0,80.0,99.65,0.1,0.05,0.0,0.0,0.0,101.80000000000001,129.10000000000002,52.099999999999994,40.900000000000006,48.7,30.6,27.7,17444,33.4,88.55,4.25,0.25,3.6,1.25,2.05,31.400000000000002,67.2,21.2,11.2,0.45,18771.0,1557.0,9791.0,1183.5,20053.333333333332,12971.333333333334,19866.0
13538,Laurel,IN,140360,0.0,80.0,1.0,96.0,2.0,0.0,0.3,0.0,20.6,29.9,24.0,19.9,24.5,7.8,23.8,9245,12.1,83.5,10.5,0.3,1.6,1.7,2.4,26.1,85.3,9.4,5.0,0.2,39379.0,3200.0,20508.0,1250.0,57570.0,57607.0,35922.0
13541,Laurel,MT,473484,0.0,80.0,3.0,94.1,0.2,0.4,0.2,0.0,7.8,8.3,28.9,14.8,22.0,20.4,14.0,4487,3.6,62.9,15.2,3.2,8.2,3.1,7.4,25.3,74.9,12.1,12.2,0.8,58259.0,3134.0,29217.0,1775.0,55517.0,40589.0,46874.0
13577,Lawrence,KS,4083552,0.0,80.0,5.7,80.1,3.8,2.2,4.4,0.0,19.0,13.8,44.6,17.3,23.3,6.2,8.5,61881,6.0,76.8,10.2,2.0,5.1,1.6,4.2,20.4,71.8,23.4,4.7,0.1,50939.0,1104.0,27611.0,898.0,60211.0,47516.125,47125.625
13578,Lawrence,MA,3315928,0.0,80.0,18.2,73.6,2.9,0.1,3.4,0.0,11.4,16.4,40.8,18.3,23.6,7.1,10.3,383882,7.7,75.0,8.0,5.8,3.3,2.3,5.5,29.0,81.7,12.0,6.1,0.2,69068.0,1020.0,36212.0,491.0,56096.1,65473.4,45344.0
13621,Leadore,ID,15048,0.0,80.0,2.9,93.7,0.3,0.5,0.4,0.0,18.7,28.3,31.2,17.8,24.5,14.5,12.0,3165,6.1,69.8,9.3,0.1,7.2,2.8,10.8,18.6,61.5,23.2,14.6,0.6,34329.0,3194.0,22134.0,1625.0,49723.0,300000.0,52335.0
13626,Leakesville,MS,313104,0.0,80.0,1.0,71.4,25.7,0.2,0.0,0.0,14.5,10.5,28.5,12.1,21.6,20.5,17.2,3955,12.6,77.5,15.5,0.0,1.2,2.5,3.3,41.0,68.8,27.7,3.4,0.0,40176.0,6892.0,15728.0,1575.0,42943.5,34421.0,35651.0
13627,Leakey,TX,77044,0.0,80.0,20.1,79.5,0.2,0.0,0.0,0.0,16.6,26.6,33.7,24.2,22.0,8.7,11.3,996,12.0,55.4,14.7,0.0,8.0,6.1,15.7,18.9,61.8,20.5,17.7,0.0,36523.0,5924.0,19549.0,2586.0,39830.0,26006.0,43323.0
13717,Leicester,NC,492096,0.0,80.0,2.4,94.1,1.9,0.2,0.5,0.0,18.1,24.6,31.3,20.3,20.6,14.3,13.4,8935,7.3,78.9,11.2,0.1,2.2,0.6,7.1,27.5,75.4,14.8,9.8,0.1,37904.0,3017.0,21076.0,1270.0,50363.5,176687.0,36032.5
13724,Leitchfield,KY,664708,0.0,80.0,1.2,95.5,1.2,0.2,0.2,0.0,24.0,34.4,28.0,12.7,19.2,16.0,24.2,10342,9.3,80.4,14.6,0.1,0.6,1.2,3.2,27.3,75.5,16.6,7.6,0.3,35030.0,2737.0,19902.0,1864.0,43982.0,35993.0,34742.0
13757,Lenoir City,TN,1143648,0.0,80.0,7.7,88.9,1.3,0.2,0.8,0.1,14.4,28.7,30.8,16.7,22.0,11.8,18.7,19909,8.9,83.0,11.0,0.2,0.6,1.5,3.7,25.5,80.3,12.6,6.9,0.3,51107.0,2900.0,27466.0,1468.0,66717.0,173659.0,50861.0
13799,Leoti,KS,83424,0.0,80.0,29.3,68.5,0.0,0.1,0.3,0.0,9.9,8.1,32.5,17.9,11.0,20.0,18.7,1077,3.1,68.4,17.9,0.0,6.4,0.9,6.5,13.7,68.0,15.8,15.9,0.4,57171.0,6871.0,23367.0,3096.0,72460.0,59800.0,58263.0
13805,Leroy,MI,137456,0.0,80.0,1.6,95.3,0.8,0.6,0.3,0.0,22.0,35.4,25.0,17.8,19.4,11.7,26.2,8807,10.3,78.9,10.9,0.4,2.9,2.1,4.7,25.2,79.5,11.7,8.5,0.4,38999.0,1564.0,19205.0,543.0,43294.0,33492.0,31545.0
13808,Leslie,AR,80036,0.0,80.0,1.9,94.1,0.3,1.1,1.1,0.0,23.6,30.7,27.7,11.9,26.0,16.0,18.4,2836,5.9,77.9,14.2,0.4,4.1,0.2,3.4,31.3,68.9,13.5,17.6,0.0,33083.0,2407.0,18533.0,1690.0,29546.0,18751.0,33868.0
13854,Lewisport,KY,166496,0.0,80.0,1.4,96.0,1.0,0.0,0.0,0.0,15.8,27.1,23.4,15.1,18.5,11.0,32.0,3647,5.9,87.9,7.9,0.1,0.8,1.1,2.1,25.3,85.1,11.1,3.6,0.1,50476.0,3754.0,22330.0,1101.0,59009.0,52372.0,45735.0
13862,Lewiston,UT,96756,0.0,80.0,10.3,84.1,0.7,0.5,2.2,0.3,15.6,14.9,37.4,15.1,23.6,7.6,16.2,54566,5.5,74.5,11.6,2.1,4.2,3.0,4.6,17.1,76.4,18.6,4.9,0.2,50497.0,1200.0,20223.0,464.0,57462.0,52637.0,35437.0
13866,Lewistown,MT,385880,0.0,80.0,0.8,94.5,0.2,1.5,0.7,1.5,11.5,13.9,39.6,17.0,18.8,13.0,11.7,5579,3.1,72.5,8.0,0.7,8.8,2.4,7.6,12.2,67.7,20.2,11.9,0.2,40881.0,3795.0,26111.0,2156.0,69320.0,52280.0,66932.0
13881,Lexington,KY,12876380,0.0,80.0,6.9,78.75,10.7,0.1,1.85,0.0,35.5,47.900000000000006,72.3,37.3,45.9,19.2,25.200000000000003,166182,16.8,78.6,10.35,1.15,2.8,1.4,5.75,21.299999999999997,78.5,15.1,6.2,0.2,47493.0,1836.5,26825.5,967.0,64795.76666666667,61855.566666666666,46507.933333333334
13894,Lexington,VA,714604,0.0,80.0,3.9,75.4,10.8,0.0,6.9,0.0,20.2,17.0,46.6,27.5,21.4,1.7,2.8,2082,2.7,49.2,7.9,0.0,31.7,2.6,8.5,19.9,80.3,14.9,4.8,0.0,34017.0,5075.0,14792.0,5436.0,46993.5,155575.5,42123.5
13927,Lidgerwood,ND,49368,0.0,80.0,2.6,94.6,1.1,0.6,0.6,0.0,5.8,5.5,31.0,10.0,16.6,14.1,28.3,2078,1.2,69.1,11.6,0.0,7.7,2.6,9.0,14.2,73.9,13.3,11.6,1.1,57125.0,2479.0,32280.0,1699.0,51391.5,35779.5,52583.0
13951,Lima,OH,3741188,0.0,80.0,2.05,89.05,6.25,0.25,0.6,0.0,26.4,37.0,56.3,36.0,42.2,17.8,47.7,70323,14.2,87.0,7.550000000000001,0.35,1.6,1.35,2.15,19.450000000000003,84.75,10.55,4.5,0.15000000000000002,49188.5,2028.0,24324.5,670.0,51029.3,41430.2,38525.0
13967,Lincoln,IL,873796,0.0,80.0,4.1,77.2,11.6,0.2,0.9,0.0,14.2,17.7,31.1,22.0,23.9,7.9,15.1,10856,7.8,78.9,11.9,0.8,4.0,1.0,3.5,20.7,75.0,17.0,7.9,0.2,50539.0,2403.0,21786.0,1811.0,54975.0,51174.5,42583.5
13968,Lincoln,KS,83204,0.0,80.0,2.5,95.1,0.8,0.6,0.3,0.0,11.0,13.9,38.5,13.9,15.3,20.5,11.8,1497,6.5,78.3,9.8,1.3,4.6,0.7,5.3,19.4,64.9,23.0,12.2,0.0,44276.0,5491.0,24953.0,2154.0,46475.0,40368.5,33752.5
13974,Lincoln,NE,11504504,0.0,80.0,6.4,83.1,3.8,0.4,4.0,0.1,14.7,17.3,38.5,17.4,24.5,8.3,11.3,160866,5.1,81.5,9.0,1.3,2.7,2.2,3.4,18.5,76.8,18.4,4.6,0.1,51830.0,660.0,27764.0,340.0,66463.88,92956.28,42520.04
13999,Linden,MI,639012,0.0,80.0,2.2,94.8,0.5,0.2,0.9,0.1,5.9,7.4,38.5,14.5,25.7,9.2,12.0,92068,5.9,86.3,7.0,0.3,0.9,0.8,4.6,31.8,83.8,10.5,5.6,0.2,75204.0,906.0,33619.0,422.0,73349.0,64394.333333333336,49340.666666666664
14003,Linden,TN,237776,0.0,80.0,2.1,93.1,2.8,0.4,0.1,0.0,25.8,38.0,22.1,22.0,15.0,18.1,22.8,2819,9.5,75.1,12.8,0.7,2.6,3.1,5.7,29.6,70.9,19.9,9.2,0.0,31425.0,3353.0,18340.0,3361.0,40967.0,30416.0,37320.0
14057,Lisbon,OH,594704,0.0,80.0,1.4,94.4,2.2,0.1,0.3,0.0,15.4,23.8,25.4,19.3,22.0,10.3,23.1,46577,9.0,85.2,8.6,0.5,2.0,0.9,2.8,25.1,82.9,10.6,6.4,0.1,44497.0,1487.0,23348.0,691.0,68531.0,127575.0,52872.666666666664
14058,Lisbon Falls,ME,208560,0.0,80.0,1.7,91.5,1.3,0.1,0.8,0.0,15.7,23.5,31.5,18.5,25.7,10.1,14.2,52961,7.2,76.9,13.3,0.3,4.1,1.9,3.4,23.7,81.9,12.2,5.7,0.2,47537.0,1689.0,25011.0,734.0,63704.0,53619.0,46963.0
14068,Litchfield,IL,379192,0.0,80.0,1.0,96.5,0.7,0.1,0.4,0.0,12.5,18.8,31.1,15.4,24.6,11.7,17.2,21098,9.6,82.5,9.2,0.3,2.7,1.3,4.0,28.1,79.3,14.5,6.0,0.2,51206.0,2031.0,25962.0,704.0,42683.0,32150.0,31420.0
14071,Litchfield,MN,410344,0.0,80.0,3.4,94.9,0.3,0.1,0.4,0.1,10.1,12.8,32.2,15.2,18.8,11.6,22.3,11477,4.7,82.9,8.3,0.3,3.0,1.2,4.4,25.2,80.6,11.4,7.3,0.7,55042.0,2206.0,27313.0,766.0,59974.0,53037.5,43753.5
14079,Lithonia,GA,3947680,0.0,80.0,9.1,29.7,53.0,0.2,5.7,0.0,19.3,30.1,42.7,16.8,24.0,5.7,10.7,344876,11.3,72.2,10.9,8.1,1.8,1.5,5.5,31.4,80.6,14.3,5.0,0.2,51376.0,634.0,29486.0,395.0,52168.0,174142.75,36912.75
