index,City,State,population,minimum_age_x,minimum_age_y
19812,Pompton Lakes,NJ,479380,0.0,80.0
19813,Pompton Plains,NJ,439648,0.0,80.0
19814,Ponca,AR,4180,0.0,80.0
19815,Ponca,NE,65780,0.0,80.0
19816,Ponca City,OK,1398188,0.0,80.0
19817,Ponce,PR,6411944,0.0,80.0
19818,Ponce De Leon,FL,206096,0.0,80.0
19819,Ponce De Leon,MO,3344,0.0,80.0
19820,Poncha Springs,CO,26444,0.0,80.0
19821,Ponchatoula,LA,1086272,0.0,80.0
19822,Pond Creek,OK,47256,0.0,80.0
19823,Pond Eddy,NY,12848,0.0,80.0
19824,Pond Gap,WV,13112,0.0,80.0
19825,Ponder,TX,202224,0.0,80.0
19826,Ponderay,ID,38192,0.0,80.0
19827,Ponderosa,NM,16544,0.0,80.0
19828,Ponemah,MN,46772,0.0,80.0
19829,Poneto,IN,34408,0.0,80.0
19830,Ponsford,MN,33044,0.0,80.0
19831,Ponte Vedra Beach,FL,1245684,0.0,80.0
19832,Pontiac,IL,620532,0.0,80.0
19833,Pontiac,MI,2604624,0.0,80.0
19834,Pontiac,MO,11220,0.0,80.0
19835,Pontotoc,MS,853776,0.0,80.0
19836,Pontotoc,TX,5412,0.0,80.0
19837,Pony,MT,6952,0.0,80.0
19838,Pool,WV,5016,0.0,80.0
19839,Pooler,GA,924220,0.0,80.0
19840,Poolesville,MD,252648,0.0,80.0
19841,Poolville,TX,109516,0.0,80.0
19842,Pope,MS,90332,0.0,80.0
19843,Pope A F B,NC,17820,0.0,80.0
19844,Pope Valley,CA,27104,0.0,80.0
19845,Popejoy,IA,1672,0.0,80.0
19846,Poplar,MT,149864,0.0,80.0
19847,Poplar,WI,57508,0.0,80.0
19848,Poplar Bluff,MO,1494460,0.0,80.0
19849,Poplar Branch,NC,22836,0.0,80.0
19850,Poplar Grove,AR,37884,0.0,80.0
19851,Poplar Grove,IL,488488,0.0,80.0
19852,Poplarville,MS,564960,0.0,80.0
19853,Poquoson,VA,526284,0.0,80.0
19854,Porcupine,SD,89804,0.0,80.0
19855,Port Alexander,AK,2288,0.0,80.0
19856,Port Allegany,PA,168696,0.0,80.0
19857,Port Allen,LA,648296,0.0,80.0
19858,Port Alsworth,AK,6996,0.0,80.0
19859,Port Angeles,WA,1523720,0.0,80.0
19860,Port Aransas,TX,155628,0.0,80.0
19861,Port Arthur,TX,2327820,0.0,80.0
19862,Port Austin,MI,100012,0.0,80.0
19863,Port Barre,LA,202576,0.0,80.0
19864,Port Bolivar,TX,82896,0.0,80.0
19865,Port Byron,IL,189376,0.0,80.0
19866,Port Byron,NY,194832,0.0,80.0
19867,Port Carbon,PA,88528,0.0,80.0
19868,Port Charlotte,FL,3314784,0.0,80.0
19869,Port Chester,NY,1646304,0.0,80.0
19870,Port Clinton,OH,593076,0.0,80.0
19871,Port Clinton,PA,14256,0.0,80.0
19872,Port Clyde,ME,12848,0.0,80.0
19873,Port Costa,CA,8580,0.0,80.0
19874,Port Crane,NY,184448,0.0,80.0
19875,Port Deposit,MD,316536,0.0,80.0
19876,Port Edwards,WI,75328,0.0,80.0
19877,Port Elizabeth,NJ,11748,0.0,80.0
19878,Port Ewen,NY,106876,0.0,80.0
19879,Port Gamble,WA,1936,0.0,80.0
19880,Port Gibson,MS,254628,0.0,80.0
19881,Port Gibson,NY,8976,0.0,80.0
19882,Port Hadlock,WA,144144,0.0,80.0
19883,Port Haywood,VA,41008,0.0,80.0
19884,Port Heiden,AK,4488,0.0,80.0
19885,Port Henry,NY,68640,0.0,80.0
19886,Port Hope,MI,55088,0.0,80.0
19887,Port Hueneme,CA,1025112,0.0,80.0
19888,Port Hueneme Cbc Base,CA,14652,0.0,80.0
19889,Port Huron,MI,1760616,0.0,80.0
19890,Port Isabel,TX,544720,0.0,80.0
19891,Port Jefferson,NY,387376,0.0,80.0
19892,Port Jefferson,OH,14696,0.0,80.0
19893,Port Jefferson Station,NY,1050412,0.0,80.0
19894,Port Jervis,NY,626780,0.0,80.0
19895,Port Kent,NY,11220,0.0,80.0
19896,Port Lavaca,TX,743776,0.0,80.0
19897,Port Leyden,NY,78716,0.0,80.0
19898,Port Lions,AK,8536,0.0,80.0
19899,Port Ludlow,WA,193292,0.0,80.0
19900,Port Mansfield,TX,9724,0.0,80.0
19901,Port Matilda,PA,308264,0.0,80.0
19902,Port Monmouth,NJ,215512,0.0,80.0
19903,Port Murray,NJ,95348,0.0,80.0
19904,Port Neches,TX,563596,0.0,80.0
19905,Port Norris,NJ,101640,0.0,80.0
19906,Port O Connor,TX,53812,0.0,80.0
19907,Port Orange,FL,1582020,0.0,80.0
19908,Port Orchard,WA,2683560,0.0,80.0
19909,Port Orford,OR,92048,0.0,80.0
19910,Port Penn,DE,10692,0.0,80.0
19911,Port Reading,NJ,160556,0.0,80.0
19912,Port Republic,MD,168784,0.0,80.0
19913,Port Republic,NJ,47696,0.0,80.0
19914,Port Republic,VA,58520,0.0,80.0
19915,Port Richey,FL,1801008,0.0,80.0
19916,Port Royal,KY,2816,0.0,80.0
19917,Port Royal,PA,155320,0.0,80.0
19918,Port Royal,SC,158180,0.0,80.0
19919,Port Royal,VA,24860,0.0,80.0
19920,Port Saint Joe,FL,298232,0.0,80.0
19921,Port Saint Lucie,FL,7812596,0.0,80.0
19922,Port Sanilac,MI,52756,0.0,80.0
19923,Port Sulphur,LA,102476,0.0,80.0
19924,Port Tobacco,MD,101376,0.0,80.0
19925,Port Townsend,WA,626692,0.0,80.0
19926,Port Trevorton,PA,106304,0.0,80.0
19927,Port Washington,NY,1292544,0.0,80.0
19928,Port Washington,OH,85888,0.0,80.0
19929,Port Washington,WI,552596,0.0,80.0
19930,Port William,OH,11792,0.0,80.0
19931,Port Wing,WI,18876,0.0,80.0
19932,Portage,IN,1674332,0.0,80.0
19933,Portage,ME,17292,0.0,80.0
19934,Portage,MI,2042568,0.0,80.0
19935,Portage,OH,48356,0.0,80.0
19936,Portage,PA,302324,0.0,80.0
19937,Portage,UT,11880,0.0,80.0
19938,Portage,WI,620224,0.0,80.0
19939,Portage Des Sioux,MO,26224,0.0,80.0
19940,Portageville,MO,213532,0.0,80.0
19941,Portageville,NY,29832,0.0,80.0
19942,Portal,GA,112420,0.0,80.0
19943,Portal,ND,6028,0.0,80.0
19944,Portales,NM,807356,0.0,80.0
19945,Porter,ME,65252,0.0,80.0
19946,Porter,MN,20636,0.0,80.0
19947,Porter,OK,138204,0.0,80.0
19948,Porter,TX,1127192,0.0,80.0
19949,Porter Corners,NY,96712,0.0,80.0
19950,Porterdale,GA,14828,0.0,80.0
19951,Porterfield,WI,62040,0.0,80.0
19952,Portersville,PA,131868,0.0,80.0
19953,Porterville,CA,3348092,0.0,80.0
19954,Porterville,MS,35112,0.0,80.0
19955,Portia,AR,5544,0.0,80.0
19956,Portis,KS,9416,0.0,80.0
19957,Portland,AR,31856,0.0,80.0
19958,Portland,CT,408936,0.0,80.0
19959,Portland,IN,525360,0.0,80.0
19960,Portland,ME,2799676,0.0,80.0
19961,Portland,MI,442200,0.0,80.0
19962,Portland,MO,16368,0.0,80.0
19963,Portland,ND,40700,0.0,80.0
19964,Portland,NY,39732,0.0,80.0
19965,Portland,OH,26840,0.0,80.0
19966,Portland,OR,36334760,0.0,80.0
19967,Portland,PA,22440,0.0,80.0
19968,Portland,TN,971168,0.0,80.0
19969,Portland,TX,720764,0.0,80.0
19970,Portlandville,NY,5148,0.0,80.0
19971,Portola,CA,166980,0.0,80.0
19972,Portola Valley,CA,274384,0.0,80.0
19973,Portsmouth,IA,21604,0.0,80.0
19974,Portsmouth,NH,921360,0.0,80.0
19975,Portsmouth,OH,1293512,0.0,80.0
19976,Portsmouth,RI,738100,0.0,80.0
19977,Portsmouth,VA,4113604,0.0,80.0
19978,Portville,NY,128260,0.0,80.0
19979,Porum,OK,136972,0.0,80.0
19980,Posen,IL,258632,0.0,80.0
19981,Posen,MI,79640,0.0,80.0
19982,Posey,CA,8756,0.0,80.0
19983,Poseyville,IN,109736,0.0,80.0
19984,Post,OR,1936,0.0,80.0
19985,Post,TX,276188,0.0,80.0
19986,Post Falls,ID,1621400,0.0,80.0
19987,Post Mills,VT,15180,0.0,80.0
19988,Poston,AZ,18304,0.0,80.0
19989,Postville,IA,140580,0.0,80.0
19990,Poteau,OK,501556,0.0,80.0
19991,Poteet,TX,471636,0.0,80.0
19992,Poth,TX,83380,0.0,80.0
19993,Potlatch,ID,91344,0.0,80.0
19994,Potomac,IL,60060,0.0,80.0
19995,Potomac,MD,2146584,0.0,80.0
19996,Potosi,MO,386100,0.0,80.0
19997,Potosi,WI,109780,0.0,80.0
19998,Potrero,CA,48576,0.0,80.0
19999,Potsdam,NY,724196,0.0,80.0
20000,Potsdam,OH,12628,0.0,80.0
20001,Potter,NE,29964,0.0,80.0
20002,Potter,WI,10956,0.0,80.0
20003,Potter Valley,CA,76384,0.0,80.0
20004,Pottersdale,PA,1936,0.0,80.0
20005,Pottersville,MO,32340,0.0,80.0
20006,Pottersville,NJ,25476,0.0,80.0
20007,Pottersville,NY,32516,0.0,80.0
20008,Potterville,MI,175296,0.0,80.0
20009,Potts Camp,MS,123420,0.0,80.0
20010,Potts Grove,PA,4048,0.0,80.0
20011,Pottsboro,TX,320232,0.0,80.0
20012,Pottstown,PA,2708772,0.0,80.0
20013,Pottsville,AR,138864,0.0,80.0
20014,Pottsville,PA,1018512,0.0,80.0
20015,Pottsville,TX,3256,0.0,80.0
20016,Potwin,KS,31900,0.0,80.0
20017,Poughkeepsie,AR,19888,0.0,80.0
20018,Poughkeepsie,NY,3740396,0.0,80.0
20019,Poughquag,NY,335412,0.0,80.0
20020,Poulan,GA,75900,0.0,80.0
20021,Poulsbo,WA,1267816,0.0,80.0
20022,Poultney,VT,149512,0.0,80.0
20023,Pound,VA,240416,0.0,80.0
20024,Pound,WI,115940,0.0,80.0
20025,Pound Ridge,NY,222024,0.0,80.0
20026,Pounding Mill,VA,147620,0.0,80.0
20027,Poway,CA,2067252,0.0,80.0
20028,Powder River,WY,2464,0.0,80.0
20029,Powder Springs,GA,2635248,0.0,80.0
20030,Powder Springs,TN,10824,0.0,80.0
20031,Powderhorn,CO,4092,0.0,80.0
20032,Powderly,KY,28864,0.0,80.0
20033,Powderly,TX,167376,0.0,80.0
20034,Powell,MO,8536,0.0,80.0
20035,Powell,OH,1697784,0.0,80.0
20036,Powell,TN,1104268,0.0,80.0
20037,Powell,TX,26136,0.0,80.0
20038,Powell,WY,503888,0.0,80.0
20039,Powell Butte,OR,87516,0.0,80.0
20040,Powells Point,NC,45496,0.0,80.0
20041,Powellsville,NC,15664,0.0,80.0
20042,Powellton,WV,15928,0.0,80.0
20043,Power,MT,24332,0.0,80.0
20044,Powers,MI,45672,0.0,80.0
20045,Powers,OR,35024,0.0,80.0
20046,Powers Lake,ND,29304,0.0,80.0
20047,Powersite,MO,12144,0.0,80.0
20048,Powersville,MO,10736,0.0,80.0
20049,Powhatan,AR,32824,0.0,80.0
20050,Powhatan,VA,1062908,0.0,80.0
20051,Powhatan Point,OH,107228,0.0,80.0
20052,Powhattan,KS,11352,0.0,80.0
20053,Pownal,ME,63624,0.0,80.0
20054,Pownal,VT,119372,0.0,80.0
20055,Poy Sippi,WI,18656,0.0,80.0
20056,Poyen,AR,35552,0.0,80.0
20057,Poynette,WI,247368,0.0,80.0
20058,Poyntelle,PA,2816,0.0,80.0
20059,Prague,NE,26048,0.0,80.0
20060,Prague,OK,228052,0.0,80.0
20061,Prairie,MS,83732,0.0,80.0
20062,Prairie City,IA,104324,0.0,80.0
20063,Prairie City,IL,22924,0.0,80.0
20064,Prairie City,OR,48312,0.0,80.0
20065,Prairie City,SD,9372,0.0,80.0
20066,Prairie Creek,IN,5940,0.0,80.0
20067,Prairie Du Chien,WI,360712,0.0,80.0
20068,Prairie Du Rocher,IL,56980,0.0,80.0
20069,Prairie Du Sac,WI,253880,0.0,80.0
20070,Prairie Farm,WI,53108,0.0,80.0
20071,Prairie Grove,AR,344520,0.0,80.0
20072,Prairie Hill,TX,11308,0.0,80.0
20073,Prairie Home,MO,35200,0.0,80.0
20074,Prairie Lea,TX,14388,0.0,80.0
20075,Prairie View,KS,13288,0.0,80.0
20076,Prairie View,TX,228668,0.0,80.0
20077,Prairieburg,IA,7656,0.0,80.0
20078,Prairieville,LA,1578280,0.0,80.0
20079,Prather,CA,72732,0.0,80.0
20080,Pratt,KS,346588,0.0,80.0
20081,Pratt,WV,24332,0.0,80.0
20082,Pratts,VA,6072,0.0,80.0
20083,Prattsburgh,NY,106260,0.0,80.0
20084,Prattsville,AR,60896,0.0,80.0
20085,Prattsville,NY,44220,0.0,80.0
20086,Prattville,AL,2005652,0.0,80.0
20087,Pray,MT,8580,0.0,80.0
20088,Preble,NY,26048,0.0,80.0
20089,Preemption,IL,5808,0.0,80.0
20090,Premier,WV,14256,0.0,80.0
20091,Premium,KY,12496,0.0,80.0
20092,Premont,TX,144540,0.0,80.0
20093,Prentice,WI,56320,0.0,80.0
20094,Prentiss,MS,260524,0.0,80.0
20095,Prescott,AR,252560,0.0,80.0
20096,Prescott,AZ,2341152,0.0,80.0
20097,Prescott,IA,25300,0.0,80.0
20098,Prescott,KS,20768,0.0,80.0
20099,Prescott,MI,200860,0.0,80.0
20100,Prescott,WA,59708,0.0,80.0
20101,Prescott,WI,287540,0.0,80.0
20102,Prescott Valley,AZ,1481656,0.0,80.0
20103,Presho,SD,29524,0.0,80.0
20104,Presidio,TX,222200,0.0,80.0
20105,Presque Isle,ME,414524,0.0,80.0
20106,Presque Isle,MI,70224,0.0,80.0
20107,Presque Isle,WI,39248,0.0,80.0
20108,Presto,PA,50908,0.0,80.0
20109,Preston,CT,204248,0.0,80.0
20110,Preston,GA,79288,0.0,80.0
20111,Preston,IA,69256,0.0,80.0
20112,Preston,ID,398552,0.0,80.0
20113,Preston,MD,217448,0.0,80.0
20114,Preston,MN,102124,0.0,80.0
20115,Preston,MO,37752,0.0,80.0
20116,Preston,MS,90244,0.0,80.0
20117,Preston,OK,10736,0.0,80.0
20118,Preston,WA,14168,0.0,80.0
20119,Preston Hollow,NY,29568,0.0,80.0
20120,Preston Park,PA,4488,0.0,80.0
20121,Prestonsburg,KY,495572,0.0,80.0
20122,Pretty Prairie,KS,56232,0.0,80.0
20123,Prewitt,NM,76164,0.0,80.0
20124,Price,UT,586828,0.0,80.0
20125,Pricedale,PA,4268,0.0,80.0
20126,Prichard,WV,101200,0.0,80.0
20127,Priddy,TX,11000,0.0,80.0
20128,Pride,LA,127468,0.0,80.0
20129,Priest River,ID,275352,0.0,80.0
20130,Prim,AR,24332,0.0,80.0
20131,Primghar,IA,57112,0.0,80.0
20132,Primm Springs,TN,53636,0.0,80.0
20133,Primos,PA,1006192,0.0,80.0
20134,Primrose,NE,6952,0.0,80.0
20135,Prince,WV,5368,0.0,80.0
20136,Prince Frederick,MD,478148,0.0,80.0
20137,Prince George,VA,474540,0.0,80.0
20138,Princess Anne,MD,480832,0.0,80.0
20139,Princeton,AL,6556,0.0,80.0
20140,Princeton,CA,22924,0.0,80.0
20141,Princeton,IA,61732,0.0,80.0
20142,Princeton,ID,30096,0.0,80.0
20143,Princeton,IL,474936,0.0,80.0
20144,Princeton,IN,529056,0.0,80.0
20145,Princeton,KS,41976,0.0,80.0
20146,Princeton,KY,486816,0.0,80.0
20147,Princeton,LA,143880,0.0,80.0
20148,Princeton,MA,148500,0.0,80.0
20149,Princeton,ME,72996,0.0,80.0
20150,Princeton,MN,710424,0.0,80.0
20151,Princeton,MO,105248,0.0,80.0
20152,Princeton,NC,349624,0.0,80.0
20153,Princeton,NJ,2253240,0.0,80.0
20154,Princeton,OR,11660,0.0,80.0
20155,Princeton,TX,616484,0.0,80.0
20156,Princeton,WI,117876,0.0,80.0
20157,Princeton,WV,1304864,0.0,80.0
20158,Princeton Junction,NJ,840620,0.0,80.0
20159,Princeville,HI,107228,0.0,80.0
20160,Princeville,IL,143836,0.0,80.0
20161,Princewick,WV,7568,0.0,80.0
20162,Prineville,OR,798512,0.0,80.0
20163,Pringle,SD,5764,0.0,80.0
20164,Prinsburg,MN,25960,0.0,80.0
20165,Printer,KY,38896,0.0,80.0
20166,Prior Lake,MN,1302356,0.0,80.0
20167,Pritchett,CO,12100,0.0,80.0
20168,Procious,WV,54296,0.0,80.0
20169,Proctor,AR,85712,0.0,80.0
20170,Proctor,MT,10296,0.0,80.0
20171,Proctor,OK,26532,0.0,80.0
20172,Proctor,VT,77660,0.0,80.0
20173,Proctor,WV,76340,0.0,80.0
20174,Proctorsville,VT,29788,0.0,80.0
20175,Proctorville,NC,4356,0.0,80.0
20176,Proctorville,OH,449768,0.0,80.0
20177,Progreso,TX,199672,0.0,80.0
20178,Prole,IA,40744,0.0,80.0
20179,Promise City,IA,14652,0.0,80.0
20180,Prompton,PA,18216,0.0,80.0
20181,Prophetstown,IL,142032,0.0,80.0
20182,Prospect,CT,404668,0.0,80.0
20183,Prospect,KY,729080,0.0,80.0
20184,Prospect,NY,12452,0.0,80.0
20185,Prospect,OH,140448,0.0,80.0
20186,Prospect,OR,41756,0.0,80.0
20187,Prospect,PA,105864,0.0,80.0
20188,Prospect,TN,119592,0.0,80.0
20189,Prospect,VA,86152,0.0,80.0
20190,Prospect Harbor,ME,8756,0.0,80.0
20191,Prospect Heights,IL,690756,0.0,80.0
20192,Prospect Hill,NC,45628,0.0,80.0
20193,Prospect Park,PA,280368,0.0,80.0
20194,Prosper,TX,464860,0.0,80.0
20195,Prosperity,PA,74184,0.0,80.0
20196,Prosperity,SC,361196,0.0,80.0
20197,Prosser,WA,562056,0.0,80.0
20198,Protection,KS,29788,0.0,80.0
20199,Protem,AR,31064,0.0,80.0
20200,Protivin,IA,11572,0.0,80.0
20201,Provencal,LA,37444,0.0,80.0
20202,Providence,KY,174944,0.0,80.0
20203,Providence,NC,96492,0.0,80.0
20204,Providence,RI,8789704,0.0,80.0
20205,Providence,UT,313588,0.0,80.0
20206,Providence Forge,VA,225236,0.0,80.0
20207,Provincetown,MA,125356,0.0,80.0
20208,Provo,UT,4921884,0.0,80.0
20209,Pruden,TN,1584,0.0,80.0
20210,Prudence Island,RI,9284,0.0,80.0
20211,Prudenville,MI,201432,0.0,80.0
20212,Prudhoe Bay,AK,37180,0.0,80.0
20213,Prue,OK,25344,0.0,80.0
20214,Pryor,MT,30668,0.0,80.0
20215,Pryor,OK,703648,0.0,80.0
20216,Pueblo,CO,6534132,0.0,80.0
20217,Pueblo Of Acoma,NM,96536,0.0,80.0
20218,Puerto Real,PR,89188,0.0,80.0
20219,Pukwana,SD,35068,0.0,80.0
20220,Pulaski,GA,1452,0.0,80.0
20221,Pulaski,IA,19096,0.0,80.0
20222,Pulaski,IL,19932,0.0,80.0
20223,Pulaski,MS,56012,0.0,80.0
20224,Pulaski,NY,278212,0.0,80.0
20225,Pulaski,PA,125400,0.0,80.0
20226,Pulaski,TN,760496,0.0,80.0
20227,Pulaski,VA,617496,0.0,80.0
20228,Pulaski,WI,392348,0.0,80.0
20229,Pullman,MI,144320,0.0,80.0
20230,Pullman,WA,1367564,0.0,80.0
20231,Pullman,WV,11308,0.0,80.0
20232,Pulteney,NY,10780,0.0,80.0
20233,Pungoteague,VA,12188,0.0,80.0
20234,Punta Gorda,FL,2289320,0.0,80.0
20235,Punta Santiago,PR,215732,0.0,80.0
20236,Punxsutawney,PA,629024,0.0,80.0
20237,Puposky,MN,28600,0.0,80.0
20238,Purcell,MO,18480,0.0,80.0
20239,Purcell,OK,401192,0.0,80.0
20240,Purcellville,VA,693132,0.0,80.0
20241,Purchase,NY,284900,0.0,80.0
20242,Purdin,MO,18436,0.0,80.0
20243,Purdon,TX,62304,0.0,80.0
20244,Purdum,NE,836,0.0,80.0
20245,Purdy,MO,151448,0.0,80.0
20246,Purdys,NY,29656,0.0,80.0
20247,Purgitsville,WV,37576,0.0,80.0
20248,Purlear,NC,111980,0.0,80.0
20249,Purling,NY,23320,0.0,80.0
20250,Purmela,TX,10956,0.0,80.0
20251,Purvis,MS,533808,0.0,80.0
20252,Puryear,TN,118668,0.0,80.0
20253,Put In Bay,OH,26400,0.0,80.0
20254,Putnam,CT,405196,0.0,80.0
20255,Putnam,IL,32516,0.0,80.0
20256,Putnam,OK,7040,0.0,80.0
20257,Putnam,TX,4136,0.0,80.0
20258,Putnam Station,NY,26576,0.0,80.0
20259,Putnam Valley,NY,377740,0.0,80.0
20260,Putney,KY,17864,0.0,80.0
20261,Putney,VT,225368,0.0,80.0
20262,Puxico,MO,143000,0.0,80.0
20263,Puyallup,WA,5621132,0.0,80.0
20264,Pyatt,AR,12144,0.0,80.0
20265,Pylesville,MD,114532,0.0,80.0
20266,Pyote,TX,7436,0.0,80.0
20267,Pyrites,NY,4092,0.0,80.0
20268,Quail,TX,1980,0.0,80.0
20269,Quakake,PA,14740,0.0,80.0
20270,Quaker City,OH,141240,0.0,80.0
20271,Quaker Hill,CT,156772,0.0,80.0
20272,Quakertown,PA,1493976,0.0,80.0
20273,Quanah,TX,137060,0.0,80.0
20274,Quantico,MD,44704,0.0,80.0
20275,Quantico,VA,301664,0.0,80.0
20276,Quapaw,OK,124652,0.0,80.0
20277,Quarryville,PA,513436,0.0,80.0
20278,Quartzsite,AZ,187396,0.0,80.0
20279,Quasqueton,IA,23848,0.0,80.0
20280,Quebeck,TN,46112,0.0,80.0
20281,Quebradillas,PR,1205072,0.0,80.0
20282,Quechee,VT,37884,0.0,80.0
20283,Quecreek,PA,4752,0.0,80.0
20284,Queen,PA,1892,0.0,80.0
20285,Queen Anne,MD,33484,0.0,80.0
20286,Queen City,MO,50776,0.0,80.0
20287,Queen City,TX,150964,0.0,80.0
20288,Queens Village,NY,2938672,0.0,80.0
20289,Queensbury,NY,1131856,0.0,80.0
20290,Queenstown,MD,167024,0.0,80.0
20291,Quemado,NM,40084,0.0,80.0
20292,Quemado,TX,43076,0.0,80.0
20293,Quenemo,KS,41360,0.0,80.0
20294,Quentin,PA,4532,0.0,80.0
20295,Questa,NM,104808,0.0,80.0
20296,Quicksburg,VA,46156,0.0,80.0
20297,Quilcene,WA,86284,0.0,80.0
20298,Quimby,IA,21824,0.0,80.0
20299,Quinault,WA,9768,0.0,80.0
20300,Quinby,VA,14696,0.0,80.0
20301,Quincy,CA,257180,0.0,80.0
20302,Quincy,FL,755084,0.0,80.0
20303,Quincy,IL,2205236,0.0,80.0
20304,Quincy,IN,52448,0.0,80.0
20305,Quincy,KY,40084,0.0,80.0
20306,Quincy,MA,3950364,0.0,80.0
20307,Quincy,MI,285428,0.0,80.0
20308,Quincy,MO,4620,0.0,80.0
20309,Quincy,OH,65824,0.0,80.0
20310,Quincy,PA,8536,0.0,80.0
20311,Quincy,WA,500104,0.0,80.0
20312,Quinebaug,CT,24772,0.0,80.0
20313,Quinhagak,AK,29260,0.0,80.0
20314,Quinlan,TX,648648,0.0,80.0
20315,Quinn,SD,9856,0.0,80.0
20316,Quinnesec,MI,53812,0.0,80.0
20317,Quinter,KS,58212,0.0,80.0
20318,Quinton,AL,140140,0.0,80.0
20319,Quinton,NJ,9768,0.0,80.0
20320,Quinton,OK,92708,0.0,80.0
20321,Quinton,VA,282040,0.0,80.0
20322,Quinwood,WV,41096,0.0,80.0
20323,Quitaque,TX,24640,0.0,80.0
20324,Quitman,AR,200420,0.0,80.0
20325,Quitman,GA,377168,0.0,80.0
20326,Quitman,LA,122056,0.0,80.0
20327,Quitman,MS,308484,0.0,80.0
20328,Quitman,TX,307956,0.0,80.0
20329,Qulin,MO,69916,0.0,80.0
20330,Quogue,NY,40084,0.0,80.0
20331,Rabun Gap,GA,81268,0.0,80.0
20332,Raccoon,KY,74712,0.0,80.0
20333,Raceland,LA,620180,0.0,80.0
20334,Rachel,WV,18700,0.0,80.0
20335,Racine,MN,40480,0.0,80.0
20336,Racine,MO,7216,0.0,80.0
20337,Racine,OH,148764,0.0,80.0
20338,Racine,WI,5481564,0.0,80.0
20339,Racine,WV,26444,0.0,80.0
20340,Radcliff,KY,1027224,0.0,80.0
20341,Radcliffe,IA,46068,0.0,80.0
20342,Radford,VA,1004344,0.0,80.0
20343,Radiant,VA,8316,0.0,80.0
20344,Radisson,WI,18612,0.0,80.0
20345,Radnor,OH,58036,0.0,80.0
20346,Radom,IL,10428,0.0,80.0
20347,Raeford,NC,1660076,0.0,80.0
20348,Ragan,NE,1672,0.0,80.0
20349,Ragland,AL,181192,0.0,80.0
20350,Ragland,WV,10824,0.0,80.0
20351,Ragley,LA,188100,0.0,80.0
20352,Rahway,NJ,1177396,0.0,80.0
20353,Raiford,FL,205876,0.0,80.0
20354,Rail Road Flat,CA,13024,0.0,80.0
20355,Railroad,PA,11396,0.0,80.0
20356,Rainbow,TX,25212,0.0,80.0
20357,Rainbow City,AL,426932,0.0,80.0
20358,Rainbow Lake,NY,11308,0.0,80.0
20359,Rainelle,WV,162844,0.0,80.0
20360,Rainier,OR,290092,0.0,80.0
20361,Rainier,WA,203720,0.0,80.0
20362,Rainsville,AL,336116,0.0,80.0
20363,Rainsville,NM,10076,0.0,80.0
20364,Raisin,CA,18040,0.0,80.0
20365,Rake,IA,10780,0.0,80.0
20366,Raleigh,IL,30448,0.0,80.0
20367,Raleigh,MS,161304,0.0,80.0
20368,Raleigh,NC,21291600,0.0,80.0
20369,Raleigh,ND,4004,0.0,80.0
20370,Raleigh,WV,2376,0.0,80.0
20371,Ralls,TX,98428,0.0,80.0
20372,Ralph,AL,58432,0.0,80.0
20373,Ralph,MI,2948,0.0,80.0
20374,Ralph,SD,1232,0.0,80.0
20375,Ralston,IA,3256,0.0,80.0
20376,Ralston,OK,30096,0.0,80.0
20377,Ralston,PA,13508,0.0,80.0
20378,Ralston,WY,6380,0.0,80.0
20379,Ramah,CO,28820,0.0,80.0
20380,Ramah,NM,96052,0.0,80.0
20381,Ramer,AL,83072,0.0,80.0
20382,Ramer,TN,123156,0.0,80.0
20383,Ramey,PA,21340,0.0,80.0
20384,Ramona,CA,1539648,0.0,80.0
20385,Ramona,KS,12056,0.0,80.0
20386,Ramona,OK,90420,0.0,80.0
20387,Ramona,SD,21208,0.0,80.0
20388,Rampart,AK,1056,0.0,80.0
20389,Ramsay,MI,14872,0.0,80.0
20390,Ramsay,MT,11044,0.0,80.0
20391,Ramseur,NC,285384,0.0,80.0
20392,Ramsey,IL,107800,0.0,80.0
20393,Ramsey,IN,56540,0.0,80.0
20394,Ramsey,NJ,626252,0.0,80.0
20395,Ranburne,AL,125620,0.0,80.0
20396,Ranchester,WY,50072,0.0,80.0
20397,Ranchita,CA,16500,0.0,80.0
20398,Rancho Cordova,CA,2635864,0.0,80.0
20399,Rancho Cucamonga,CA,4445584,0.0,80.0
20400,Rancho Mirage,CA,701052,0.0,80.0
20401,Rancho Palos Verdes,CA,1778216,0.0,80.0
20402,Rancho Santa Fe,CA,453068,0.0,80.0
20403,Rancho Santa Margarita,CA,1909952,0.0,80.0
20404,Ranchos De Taos,NM,275308,0.0,80.0
20405,Rancocas,NJ,8888,0.0,80.0
20406,Rand,CO,2156,0.0,80.0
20407,Randalia,IA,9108,0.0,80.0
20408,Randall,IA,7568,0.0,80.0
20409,Randall,KS,5544,0.0,80.0
20410,Randall,MN,71676,0.0,80.0
20411,Randallstown,MD,1299716,0.0,80.0
20412,Randle,WA,83380,0.0,80.0
20413,Randleman,NC,736736,0.0,80.0
20414,Randlett,OK,33528,0.0,80.0
20415,Randlett,UT,14564,0.0,80.0
20416,Randolph,AL,50732,0.0,80.0
20417,Randolph,IA,14124,0.0,80.0
20418,Randolph,KS,24288,0.0,80.0
20419,Randolph,MA,1385912,0.0,80.0
20420,Randolph,ME,75812,0.0,80.0
20421,Randolph,MN,52712,0.0,80.0
