City,State,Income,IncomeErr,IncomePerCap,IncomePerCapErr
New Athens,IL,70859.0,3407.0,32889.0,1288.0
New Bern,NC,34005.0,4347.0,20630.0,1667.0
New Bloomington,OH,42966.0,2226.0,20811.0,721.0
New Boston,IL,54757.0,3176.0,26823.0,1018.0
New Boston,TX,42670.0,1701.0,22685.0,929.0
New Brighton,PA,50581.0,1184.0,27233.0,536.0
New Columbia,PA,49803.0,1912.0,22863.0,1043.0
New Cumberland,WV,39959.0,2422.0,23845.0,1218.0
New Ellenton,SC,45759.0,1313.0,25321.0,585.0
New Germany,MN,86323.0,2160.0,40322.0,1163.0
New Harmony,UT,43855.0,2718.0,18995.0,989.0
New Holland,PA,57721.0,761.0,27158.0,300.0
New Iberia,LA,45261.0,1707.0,23977.0,1512.0
New Leipzig,ND,52118.0,6779.0,34005.0,3883.0
New London,CT,66233.0,1476.0,34208.0,604.0
New London,MO,47345.0,2965.0,23442.0,1283.0
New Market,IA,44246.0,2840.0,23821.0,1035.0
New Market,TN,42417.0,2147.0,22383.0,1021.0
New Orleans,LA,42369.5,811.5,27424.0,436.5
New Richland,MN,55711.0,2866.0,27272.0,1024.5
New Rockford,ND,48583.0,4066.0,31806.0,5414.0
New Salisbury,IN,52128.0,2986.0,24460.0,883.0
New Vienna,OH,39858.0,2007.0,20240.0,856.0
New York,NY,72871.0,1113.0,64993.0,844.0
Newark,DE,65476.0,783.0,32894.0,435.0
Newark,MO,38289.0,2164.0,22397.0,2033.0
Newark,NJ,53976.0,899.0,32708.0,370.0
Newark,NY,50798.0,1284.0,25609.0,656.0
Newaygo,MI,43693.0,1342.0,21230.0,735.0
Newberg,OR,53423.0,2829.0,25047.0,1089.0
Newberry,MI,37088.0,2847.0,18427.0,1007.0
Newburgh,IN,62185.0,2005.0,30507.0,1105.0
Newbury,VT,53869.0,2010.0,27755.0,744.0
Newcastle,TX,41042.0,6334.0,28305.0,4555.0
Newell,IA,48195.0,2162.0,24511.0,1527.0
Newport,MI,55653.0,1535.0,26982.0,590.0
Newport,RI,69526.0,4013.0,40320.0,1234.0
Newport,VA,46390.0,1866.0,25241.0,1752.0
Newport News,VA,50077.0,1054.0,25369.0,469.0
Newton,WI,48398.0,1198.0,26096.0,593.0
Newtown,PA,77568.0,1072.0,38795.0,517.0
Nezperce,ID,36505.0,2374.0,21152.0,1324.0
Niagara,ND,51085.0,2760.0,32259.0,3287.0
Niagara,WI,43425.0,2241.0,24450.0,703.0
Niagara University,NY,49449.0,1255.0,26891.0,472.0
Nicholasville,KY,50558.0,2236.0,26230.0,1488.0
Nicollet,MN,58640.0,2676.0,28118.0,1123.0
Nineveh,IN,54615.0,3712.0,29903.0,3021.0
Niota,IL,47699.0,2679.0,25085.0,1044.0
Noatak,AK,63648.0,2525.0,21101.0,1158.0
Noblesville,IN,65208.5,1512.0,31776.0,662.0
Nodaway,IA,42418.0,3776.0,23445.0,1114.0
Nolensville,TN,96565.0,2394.0,44671.0,847.0
Noma,FL,35020.0,2493.0,16468.0,1009.0
Norcatur,KS,47852.0,10985.0,23702.0,2574.0
Nordland,WA,49279.0,2807.0,28593.0,1300.0
Norfolk,VA,44480.0,1077.0,24657.0,399.0
Normal,IL,62211.0,1191.0,31305.0,674.0
Norman,OK,56270.0,2694.0,27153.5,858.0
Normandy,TN,41984.0,2178.0,20390.0,1080.0
Norphlet,AR,38678.0,2741.0,21779.0,864.0
Norris,SD,30938.0,5580.0,14123.0,1431.0
North Augusta,SC,46637.0,2684.0,21723.0,1103.0
North Beach,MD,95828.0,1911.0,39011.0,909.0
North Carrollton,MS,37289.0,3646.0,20627.0,2075.0
North East,PA,45971.0,813.0,24856.0,363.0
North Fairfield,OH,48745.0,1624.0,23158.0,668.0
North Hero,VT,62608.0,2549.0,35214.0,1979.0
North Java,NY,52564.0,2082.0,23960.0,963.0
North Little Rock,AR,46140.0,890.0,27708.0,541.0
North Platte,NE,54306.0,13218.0,27364.0,4534.0
North Sioux City,SD,64471.0,3778.0,36730.0,2765.0
North Washington,IA,47040.0,2495.0,26981.0,1660.0
Northway,AK,62670.0,8682.0,30079.0,2460.0
Northwood,ND,55833.0,5179.0,34774.0,3961.0
Norton,VA,27731.0,9027.0,19647.0,2695.0
Norwalk,IA,64447.0,2075.0,30086.0,787.0
Norway,SC,34218.0,1148.0,17889.0,521.0
Nottawa,MI,44449.0,1194.0,21559.0,561.0
Nowata,OK,58139.0,1516.0,28057.0,678.0
Oak,NE,40488.0,5223.0,24447.0,1519.0
Oak Grove,KY,39521.0,1656.0,19614.0,728.0
Oak Grove,LA,31926.0,4339.0,19353.0,2263.0
Oak Vale,MS,35634.0,3586.0,19844.0,1500.0
Oakhurst,CA,45073.0,1837.0,17970.0,543.0
Oakland,MS,36502.0,4546.0,19679.0,1427.0
Oakley,ID,45695.0,2061.0,18227.0,749.0
Oakman,GA,41612.0,1876.0,19707.0,940.0
Oaktown,IN,42725.0,2193.0,21928.0,865.0
Oakwood,OK,50904.0,2718.0,25942.0,2133.0
Oberlin,OH,52457.0,1003.0,26804.0,453.0
Ochlocknee,GA,34187.0,2586.0,16953.0,788.0
Odem,TX,52261.0,1900.0,24211.0,1174.0
Odessa,TX,57150.0,2189.0,26135.0,730.0
Odonnell,TX,73750.0,8208.0,44591.0,15266.0
Ogallala,NE,41781.0,3335.0,26422.0,2156.0
Ogden,UT,56581.0,938.0,23545.0,353.0
Ogdensburg,WI,51994.0,1495.0,27257.0,1022.0
Okeechobee,FL,35405.0,1546.0,16931.0,1215.0
Oktaha,OK,39984.0,1419.0,20516.0,715.0
Old Glory,TX,42155.0,8544.0,22416.0,4015.0
Oldenburg,IN,51748.0,2963.0,24032.0,1151.0
Oldham,SD,44938.0,6739.0,30204.0,5200.0
Olla,LA,33294.0,4550.0,21493.0,2576.0
Olpe,KS,40021.0,2182.0,20943.0,844.0
Omaha,GA,21118.0,2214.0,13721.0,1242.0
Omaha,NE,54659.0,661.0,29842.0,353.0
Omaha,TX,44178.0,2778.0,19472.0,1192.0
Onawa,IA,40302.0,2695.0,24730.0,1621.0
Oneida,KY,25872.0,4978.0,15558.0,1328.0
Oneida,TN,30246.0,3012.0,18709.0,3206.0
Opelika,AL,37049.0,2363.0,19882.0,790.0
Oquawka,IL,47672.0,4577.0,26603.0,2058.0
Orange,TX,49763.0,2575.0,25489.0,1029.0
Orange Grove,TX,42986.0,4198.0,21798.0,1756.0
Orangeville,OH,43073.0,791.0,23509.0,442.0
Ordway,CO,39005.0,4134.0,15203.0,2328.0
Ore City,TX,46673.0,2967.0,22692.0,1185.0
Orient,SD,43679.0,4030.0,26958.0,6352.0
Orleans,IN,39812.0,2839.0,19660.0,957.0
Orleans,NE,46766.0,3637.0,26139.0,2677.0
Orleans,VT,42831.0,1753.0,23213.0,629.0
Orma,WV,35568.0,6515.0,19635.0,1848.0
Orocovis,PR,16359.5,1065.0,8060.0,423.0
Oronoco,MN,68023.0,1887.0,35267.0,639.0
Ortley,SD,39216.0,3496.0,25844.0,2188.0
Osceola,MO,33042.0,2179.0,19122.0,962.0
Oshkosh,WI,52018.0,870.0,27770.0,709.0
Osnabrock,ND,66806.0,7449.0,38721.0,3564.0
Osseo,WI,49513.0,1652.0,26034.0,772.0
Ossipee,NH,53306.0,2643.0,32612.0,1662.0
Otley,IA,55033.0,2218.0,26138.0,890.0
Oto,IA,46720.0,1256.0,23630.0,562.0
Otsego,MI,54264.0,1359.0,25161.0,596.0
Otter Rock,OR,42101.0,1209.0,25124.0,840.0
Otterbein,IN,51544.0,2863.5,25128.5,1560.5
Otterville,MO,44549.0,2804.0,23252.0,1650.0
Otwell,IN,44399.0,4302.0,23169.0,1075.0
Ouzinkie,AK,70887.0,5665.0,30657.0,2104.0
Overbrook,OK,44549.0,3027.0,20589.0,1002.0
Ovett,MS,34045.0,4164.0,17928.0,1462.0
Owasso,OK,49759.0,587.0,28350.0,314.0
Owenton,KY,41934.0,4265.0,22878.0,2565.0
Owyhee,NV,71799.0,3135.0,29988.0,1108.0
Oxford,GA,54453.0,2150.0,23625.0,783.0
Oxford,NC,50225.0,1785.0,23127.0,771.0
Ozona,TX,53678.0,8534.0,26675.0,3494.0
Pachuta,MS,31578.0,1595.0,18260.0,1604.0
Paducah,KY,44067.0,2174.0,28577.0,1784.0
Paducah,TX,49102.5,12624.5,24597.5,4849.5
Pageland,SC,32083.0,2142.0,17840.0,906.0
Pagosa Springs,CO,57083.0,6141.0,33816.0,5043.0
Paicines,CA,71077.0,2019.0,27239.0,812.0
Paige,TX,54821.0,2362.0,24812.0,1360.0
Painesville,OH,58029.0,1380.0,30094.0,531.0
Palco,KS,43826.0,5814.0,28233.0,2743.0
Palestine,TX,41327.0,1842.0,17876.0,985.0
Palisade,MN,42252.0,893.0,25591.0,1517.0
Palmer,NE,50030.0,3915.0,26658.0,2378.0
Palmer,PR,22246.0,1550.0,10363.0,457.0
Palmersville,TN,37037.0,1742.0,19694.0,758.0
Palmyra,TN,50344.0,1097.0,22916.0,516.0
Palo Alto,CA,93623.0,1412.0,48278.0,535.0
Pampa,TX,43288.0,2693.0,21555.0,1015.0
Panna Maria,TX,45502.0,4170.0,25868.0,2629.0
Pantego,NC,40391.0,1538.0,22356.0,1005.0
Panther Burn,MS,30525.0,4079.0,15993.0,1369.0
Paradise Valley,NV,65212.0,5239.0,27255.0,1508.0
Paragon,IN,55432.0,2665.0,26175.0,978.0
Paragould,AR,42475.0,1586.0,23091.0,902.0
Paris,AR,35325.0,2421.0,20011.0,1171.0
Paris,MI,41889.0,1556.0,20405.0,698.0
Paris,VA,71295.0,4893.0,37558.0,2478.0
Parish,NY,47860.0,1299.0,23466.0,535.0
Parker,SD,53378.0,3315.0,26958.0,1191.0
Parkersburg,WV,41884.0,1110.0,24364.0,792.0
Parkesburg,PA,85976.0,1256.0,42556.0,535.0
Parkman,WY,55455.0,3115.0,29892.0,1272.0
Parksville,KY,39704.0,2136.0,22368.0,1240.0
Parma,MI,46326.0,1459.0,23377.0,503.0
Parma,MO,33630.0,3065.0,19918.0,1186.0
Pateros,WA,40730.0,2595.0,22460.0,1144.0
Patillas,PR,13284.0,1240.0,7643.0,891.0
Patoka,IN,48303.0,1589.0,24682.0,918.0
Patterson,GA,37135.0,3073.0,19178.0,1467.0
Pattison,MS,23259.0,2401.0,12229.0,877.0
Paul,ID,41630.0,2618.0,17708.0,856.0
Paulding,OH,45550.0,2002.0,23836.0,1297.0
Pawhuska,OK,45443.0,1901.0,22935.0,697.0
Pawling,NY,71904.0,1193.0,33923.0,497.0
Pawnee Rock,KS,43631.5,5545.5,24231.5,1842.0
Paxico,KS,54688.0,3683.0,23962.0,1233.0
Payette,ID,44257.0,2348.0,20689.0,1846.0
Pearcy,AR,38733.0,1804.0,24070.0,999.0
Pearson,GA,24015.0,6144.0,17127.0,1723.0
Pease,MN,49094.0,2433.0,23603.0,742.0
Pecan Gap,TX,42432.0,4872.0,20704.0,1701.0
Peck,MI,41100.0,1020.0,21374.0,546.0
Pecos,TX,43540.0,4236.0,17893.0,2014.0
Peebles,OH,40283.0,3651.0,20790.0,1215.0
Pelham,AL,70187.0,1477.0,33494.0,798.0
Pellston,MI,51018.0,1617.0,31109.0,2384.0
Pemberville,OH,47209.0,1240.0,23782.0,669.0
Pendleton,KY,85452.0,2772.0,34423.0,1303.0
Penfield,PA,42257.0,1051.0,21362.0,499.0
Penns Grove,NJ,61831.0,2884.0,29712.0,1325.0
Penrose,NC,45114.0,3814.0,24080.0,1300.0
Pensacola,FL,45390.0,686.0,24161.0,453.0
Penuelas,PR,15282.0,1263.0,7555.0,480.5
Peoa,UT,91773.0,5336.0,47733.0,2694.0
Pequot Lakes,MN,49435.0,1589.0,27936.0,878.0
Peralta,NM,41703.0,1617.0,19412.0,689.0
Perkinston,MS,44258.0,5333.0,21413.0,1965.0
Perry,AR,42346.0,4617.0,22328.0,2412.0
Perry,FL,36181.0,3352.0,15811.0,1248.0
Peru,KS,37993.0,4214.0,23584.0,2005.0
Peterman,AL,24900.0,3001.0,15968.0,1369.0
Petersburg,AK,67935.0,7678.0,34884.0,2634.0
Petersburg,IL,60486.0,2754.0,30578.0,1622.0
Petersburg,VA,31798.0,1732.0,19149.0,874.0
Petrolia,PA,60934.0,1069.0,32301.0,511.0
Pfafftown,NC,45471.0,1126.0,26674.0,477.0
Philadelphia,MS,35645.0,2953.0,18572.0,809.0
Philadelphia,PA,38253.0,511.0,22919.0,213.0
Phillips,WI,43137.0,1394.0,25055.0,1209.0
Phillipsburg,KS,44170.0,1425.0,25072.0,1583.0
Phoenix,AZ,54229.0,365.0,27832.0,173.0
Pickens,MS,64376.0,3195.0,34478.0,1207.0
Piedmont,MO,35648.0,3355.0,20082.0,1333.0
Pierre Part,LA,49167.0,2888.0,23886.0,1666.0
Pine,AZ,39751.0,1776.0,20583.0,850.0
Pine Brook,NJ,100214.0,1277.0,49552.0,594.0
Pine Grove,CA,54171.0,4208.0,27473.0,2016.0
Pine Island,MN,68116.0,2915.0,30091.0,967.0
Pine Mountain,GA,41489.0,1789.0,21559.0,947.0
Pinetop,AZ,35921.0,1585.0,16486.0,649.0
Pineville,KY,22443.0,1863.0,13701.0,633.0
Pineville,WV,33730.0,2787.0,19009.0,1243.0
Pippa Passes,KY,30411.0,3850.0,17939.0,1302.0
Piqua,KS,35787.0,5287.0,21432.0,1798.0
Pisek,ND,49411.0,2226.0,30154.0,2140.0
Pismo Beach,CA,60691.0,1137.0,31060.0,590.0
Pitkin,LA,43523.0,1401.5,21624.5,619.0
Pitts,GA,28696.0,2826.0,14295.0,1376.0
Pittsburg,KS,41388.0,2422.0,19809.0,876.0
Placerville,CA,69584.0,1835.0,35588.0,844.0
Plain City,OH,67382.0,3736.0,28549.0,918.0
Plainview,MN,56510.0,1667.0,30468.0,1317.0
Plainville,KS,43558.0,3779.0,23891.0,1327.0
Plano,IL,84385.0,2609.0,31053.0,1078.0
Plattsburg,MO,54773.0,4862.0,25500.0,1145.0
Plattsburgh,NY,49930.0,1894.0,24941.0,699.0
Pleasanton,TX,68100.0,3328.0,28887.0,1377.0
Pleasantville,OH,60567.0,1568.0,28130.0,657.0
Pleasureville,KY,46495.0,2717.0,21806.0,1047.0
Plum Branch,SC,38712.0,2855.0,22201.0,2010.0
Plum City,WI,61611.0,2179.0,29068.0,915.0
Pocatello,ID,44279.0,2450.0,20237.5,1081.0
Point Baker,AK,48523.0,2745.0,25205.0,1582.0
Point Comfort,TX,51078.0,5676.0,24372.0,1385.0
Polk,OH,48003.0,1682.0,22928.0,1268.0
Polkton,NC,33228.0,2590.0,17025.0,1019.0
Pollock,ID,38191.0,2196.0,19611.0,890.0
Polo,MO,43691.0,3875.0,23082.0,1347.0
Pomeroy,WA,45855.0,8863.0,22884.0,2231.0
Pomona Park,FL,66194.0,1602.0,37581.0,1031.0
Ponce,PR,16318.0,538.0,10562.0,389.0
Pond Creek,OK,50250.0,2899.0,28552.0,2613.0
Poplar Bluff,MO,35738.0,1990.0,19473.0,895.0
Poplar Grove,AR,26844.0,1699.0,16700.0,1201.0
Poplarville,MS,43355.0,4330.0,22286.0,1125.0
Poquoson,VA,83735.0,6283.0,38428.0,2418.0
Port Charlotte,FL,44244.0,1207.0,26984.0,750.0
Port Huron,MI,49730.0,1147.0,25429.0,503.0
Port Murray,NJ,70471.0,2038.0,34136.0,767.0
Port Saint Joe,FL,47368.0,1318.0,25246.0,614.0
Portales,NM,35546.0,2764.0,18187.0,1094.0
Porter,MN,52320.5,1725.5,27447.5,1332.0
Portis,KS,40216.0,3678.0,27132.0,2276.0
Portland,IN,41021.0,2179.0,19591.0,933.0
Portland,OR,54102.0,784.0,31544.0,380.0
Portola,CA,47333.0,3575.0,30842.0,2730.0
Portsmouth,VA,45676.0,1325.0,23075.0,566.0
Post,TX,48508.0,5305.0,18125.0,8610.0
Postville,IA,48007.0,1518.0,26124.0,1163.0
Poteau,OK,36490.0,1002.0,18881.0,542.0
Poulan,GA,37974.0,4812.0,18762.0,1103.0
Powder River,WY,56871.0,2135.0,30783.0,954.0
Powder Springs,GA,60109.0,1783.0,24930.0,988.0
Powderly,TX,40748.0,1632.0,22344.0,980.0
Powellsville,NC,30027.0,1903.0,16629.0,946.0
Powers Lake,ND,60096.0,12783.0,34161.0,2926.0
Powhattan,KS,43724.0,3194.0,22600.0,1177.0
Prairie,MS,31669.0,3292.0,18405.0,1079.0
Prairie Du Sac,WI,55412.0,1266.5,27651.0,849.5
Prescott,WA,38581.0,4984.0,24400.0,2732.0
Presidio,TX,32132.0,6192.0,16507.0,1715.0
Preston,GA,37063.0,6031.0,18767.0,1837.0
Preston,MS,31629.0,4234.5,16857.5,1211.0
Primghar,IA,55227.0,3484.0,30600.0,2237.0
Prince George,VA,61857.0,3468.0,24785.0,1017.0
Princeton,IL,50423.0,1480.0,27304.0,1042.0
Princeton,MO,40768.0,3279.0,20404.0,1547.0
Prosser,WA,44749.0,1242.0,19793.0,459.0
Providence,KY,38917.0,2794.0,19891.0,1090.0
Prudenville,MI,35133.0,1471.0,22513.0,1498.0
Prudhoe Bay,AK,72576.0,8046.0,51085.0,3137.0
Puerto Real,PR,19320.0,1373.0,10609.0,750.0
Pukwana,SD,31163.0,1883.0,11372.0,1406.0
Pulaski,TN,41093.0,2568.0,20765.0,989.0
Punta Santiago,PR,19342.0,1008.0,10678.0,615.0
Puryear,TN,38234.0,1575.0,22207.0,1179.0
Pyote,TX,51345.0,2868.0,24234.0,1508.0
Quakertown,PA,56117.0,1027.0,28688.0,444.0
Quebradillas,PR,15806.0,1397.0,8649.0,1022.0
Quenemo,KS,51081.0,2161.0,24567.0,1408.0
Quincy,FL,35567.0,2295.0,17834.0,668.0
Quincy,KY,28630.0,2096.0,16662.0,1191.0
Quitman,AR,42905.0,2785.0,24912.0,1725.0
Racine,WI,55584.0,1058.0,27895.0,452.0
Radford,VA,29912.0,5745.0,15556.0,1348.0
Rainbow,TX,51912.0,7451.0,26946.0,2473.0
Raleigh,IL,38258.0,2003.0,21175.0,1013.0
Ralls,TX,37434.0,2321.0,18692.0,1615.0
Ralston,IA,50559.0,3518.0,27100.0,942.0
Ralston,WY,56363.0,2521.0,29411.0,1753.0
Ranburne,AL,38056.0,3883.0,20151.0,1357.0
Randolph,NE,53366.0,2655.0,27221.0,1167.0
Randolph,UT,50781.0,5055.0,19168.0,1935.0
Rapid City,SD,51681.5,2589.5,27210.5,1635.0
Raquette Lake,NY,48243.0,3403.0,26968.0,3178.0
Ratliff City,OK,44531.0,2099.0,22870.0,759.0
Ravenden,AR,34044.0,3141.0,19011.0,1236.0
Ravenna,KY,29736.0,4655.0,17241.0,1765.0
Ray City,GA,37605.0,7316.0,16688.0,1299.0
Rayville,LA,36421.0,3154.0,19699.0,1168.0
Raywick,KY,38826.0,3588.0,19347.0,1293.0
Red Boiling Springs,TN,33509.0,2603.0,17882.0,1032.0
Red Bud,IL,48158.0,2443.0,22895.0,850.0
Red Cloud,NE,40256.0,3795.0,22385.0,1217.0
Red Springs,NC,36075.0,1543.5,16990.0,654.5
Red Valley,AZ,31757.0,1377.0,13011.0,486.0
Redmond,OR,51223.0,1841.0,29158.0,1054.0
Redvale,CO,56047.0,6153.0,40149.0,4160.0
Redwood Falls,MN,47211.0,1479.0,25716.0,787.0
Reed Point,MT,50588.0,7042.0,25522.0,2348.0
Reedy,WV,31813.0,3144.0,18957.0,1163.0
Reelsville,IN,47602.0,2539.0,21856.0,746.0
Refugio,TX,44240.0,4317.0,24902.0,2309.0
Regent,ND,52169.0,3233.0,28132.0,2027.0
Register,GA,36032.0,1674.0,18719.0,814.0
Reinbeck,IA,56750.0,2626.0,31076.0,1457.0
Reliance,TN,38925.0,2469.0,21404.0,1500.0
Rembert,SC,41332.0,1214.0,20806.0,726.0
Remsen,IA,57130.0,2586.0,27991.0,975.0
Renick,MO,37832.0,2748.0,18151.0,1032.0
Reno,NV,52870.0,1077.0,28757.0,459.0
Rensselaer,IN,55374.0,3120.0,24614.0,924.0
Resaca,GA,35539.0,2859.0,17043.0,710.0
Reserve,MT,50664.0,8352.0,30814.0,2591.0
Rice,TX,41505.0,1916.0,20697.0,692.0
Riceboro,GA,42988.0,4556.0,23887.0,2793.0
Richards,TX,46195.0,2338.0,20891.0,1541.0
Richburg,SC,31914.0,1775.0,18819.0,999.0
Richey,MT,52738.0,7536.0,27878.0,1642.0
Richfield,KS,55433.0,6296.0,24827.0,2929.0
Richfield Springs,NY,48588.0,2049.0,24625.0,587.0
Richmond,VA,51346.0,866.0,30828.5,556.5
Richton,MS,37143.0,1988.0,20465.0,944.0
Richview,IL,53202.0,2896.0,28683.0,1724.0
Ridgeville,SC,32804.0,2734.0,19015.0,975.0
Ridgeway,NC,34254.0,2642.0,19354.0,1150.0
Ridgway,CO,61624.0,3380.0,33392.0,2677.0
Ridgway,PA,46671.0,1990.0,24647.0,826.0
Rifle,CO,61842.0,7994.0,27274.0,2136.0
Rincon,GA,63100.0,2169.0,25123.0,828.0
Rincon,PR,17070.5,1227.0,8974.0,656.5
Ringgold,LA,38000.0,5108.0,23016.0,2934.0
Ringling,MT,41641.0,5023.0,20736.0,1600.0
Ripon,CA,53274.0,946.0,22645.0,308.0
Rising City,NE,51027.0,3108.0,29457.0,2837.0
Rising Sun,MD,66396.0,2103.0,29538.0,759.0
Riverside,RI,72458.0,3264.0,39196.0,1478.0
Rivervale,AR,33070.0,2520.0,17202.0,742.0
Riviera,TX,38247.0,2992.0,18722.0,1309.0
Roanoke,IN,46945.0,1854.0,22606.0,678.0
Roanoke,VA,50172.333333333336,2225.0,27538.333333333332,1130.6666666666667
Roaring Spring,PA,43981.0,1455.0,23865.0,549.0
Roaring Springs,TX,31683.0,4603.0,20322.0,2815.0
Robersonville,NC,35080.0,2329.0,19032.0,1130.0
Roberts,MT,49767.0,3374.0,28153.0,1395.0
Roberts,WI,70886.0,2211.0,32955.0,1035.0
Robins,IA,59322.0,1387.0,30829.0,611.0
Robinson,IL,47468.0,2993.0,26351.0,1329.0
Robstown,TX,50337.0,922.0,25176.0,488.0
Rochelle,GA,32043.0,3112.0,13521.0,1067.0
Rocheport,MO,44820.0,3044.0,22158.0,1052.0
Rochester,NH,60711.0,1311.0,29917.0,821.0
Rochester,WA,61677.0,1071.0,29741.0,450.0
Rock Island,TN,40439.0,3569.0,20351.0,1765.0
Rockford,IA,44797.0,3209.0,25918.0,1761.0
Rockford,IL,58248.0,4054.0,26170.0,992.0
Rockford,MN,73557.0,2119.0,30238.0,566.0
Rockville,MD,99435.0,952.0,49110.0,388.0
Rockwood,TN,40854.0,2321.0,23287.0,798.0
Rogers,AR,46965.0,1928.5,24313.5,995.5
Rogerson,ID,33440.0,2692.0,16854.0,1155.0
Rolla,KS,46028.0,6778.0,22297.0,2112.0
Rolling Fork,MS,23491.0,4154.0,12423.0,3011.0
Roma,TX,26172.0,2076.0,12483.0,959.0
Rome City,IN,49331.0,1879.0,23477.0,761.0
Romney,IN,45932.0,1223.0,23529.0,647.0
Roopville,GA,43586.0,2081.0,21320.0,932.0
Roper,NC,34538.0,3933.0,20067.0,2009.0
Roscommon,MI,41743.0,2001.0,22595.0,1443.0
Roseau,MN,53199.0,1609.0,26698.0,935.0
Roseboro,NC,30096.0,2158.0,18903.0,1131.0
Roseglen,ND,55686.0,1590.0,31777.0,1372.0
Roseville,OH,37067.0,2701.0,20180.0,1179.0
Rossburg,OH,44632.0,1992.0,22832.0,696.0
Rosston,AR,30691.0,6746.0,17277.0,1312.0
Rossville,IN,52005.0,2831.0,25365.0,1171.0
Rotan,TX,41406.0,2956.0,26855.0,3978.0
Rowlett,TX,87524.0,3352.0,36163.0,1254.0
Roxie,MS,38170.0,6093.0,22098.0,1958.0
Rufus,OR,38362.0,5362.0,26178.0,2810.0
Rugby,ND,49974.5,5611.5,29599.0,2993.0
Rumely,MI,39300.0,3165.0,21259.0,1612.0
Runnemede,NJ,62185.0,1097.0,30822.0,416.0
Rupert,GA,28143.0,4305.0,16857.0,1311.0
Russell,IA,43962.0,2108.0,23512.0,1058.0
Russell,KS,41102.0,4659.0,26128.0,3317.0
Russell Springs,KY,32341.0,2241.0,17526.0,1211.0
Russellville,AR,39810.0,2382.0,20047.0,706.0
Russellville,IN,51355.0,3131.0,22983.0,1261.0
Russellville,KY,38570.0,2613.0,19126.0,945.0
Russellville,OH,45568.0,2573.0,22133.0,920.0
Russellville,TN,37617.0,2162.0,20246.0,791.0
Ruston,LA,35748.0,3083.5,19994.5,1166.5
Ruth,MS,31677.0,1889.0,17777.0,877.0
Rutherfordton,NC,46528.0,2697.0,27164.0,1860.0
Ruthville,VA,49563.0,3732.0,29018.0,2822.0
Rutledge,MO,39772.0,3209.0,20859.0,2122.0
Rutledge,TN,35391.0,1853.0,18974.0,1059.0
Sabana Grande,PR,14795.0,1705.0,7943.0,551.0
Sacramento,KY,40770.0,3639.0,20910.0,1219.0
Sacred Heart,MN,52149.0,1883.0,28698.0,836.0
Sadieville,KY,49354.0,2662.5,24361.0,1447.0
Safford,AL,24537.0,2928.0,14804.0,1610.0
Safford,AZ,45964.0,2599.0,17481.0,871.0
Saginaw,MI,43042.0,795.0,23139.0,396.0
Saint Ansgar,IA,49488.0,3035.0,25706.0,1223.0
Saint Bonifacius,MN,65834.0,616.0,38724.0,305.0
Saint Clair,MO,48480.0,1890.0,25241.0,863.0
Saint Clair Shores,MI,54582.0,606.0,27525.0,238.0
Saint Hilaire,MN,47127.0,3736.0,25500.0,924.0
Saint John,ND,33277.0,3563.0,16706.0,1170.0
Saint Louis,MO,47677.0,740.5,29757.5,419.5
Saint Marks,FL,50340.0,4378.0,20823.0,1328.0
Saint Mary,MO,51499.0,2716.0,23695.0,1191.0
Saint Marys,GA,52473.0,2324.0,23856.0,993.0
Saint Marys,KS,60216.0,3348.0,25964.0,1030.0
Saint Onge,SD,45548.0,2643.0,27083.0,1436.0
Saint Paris,OH,50974.0,2386.0,23513.0,798.0
Saint Paul,MN,56104.0,872.0,30333.0,374.0
Saint Petersburg,FL,45819.0,536.0,30170.0,368.0
Saint Simons Island,GA,45918.0,1884.0,26541.0,1023.0
Saint Vincent,MN,52326.0,4175.0,29279.0,1387.0
Salem,MO,34617.5,4159.0,19702.5,1674.0
Salem,OR,48432.0,1215.0,22490.0,356.0
Salem,VA,60454.0,2689.0,31160.0,2642.0
Salemburg,NC,35490.0,2096.0,19063.0,861.0
Salina,OK,37942.0,1547.0,21736.0,889.0
Salinas,CA,58783.0,1121.0,24994.0,640.0
Salinas,PR,15674.0,2135.0,9199.0,749.0
Salisbury,NC,43069.0,1264.0,21706.0,618.0
Salt Lake City,UT,62117.0,560.0,27314.0,254.0
Saltillo,TN,35290.0,2100.0,20740.0,1719.0
Saluda,VA,61121.0,4014.0,29867.0,1354.0
Salvisa,KY,53974.0,3350.0,24353.0,1136.0
Salyersville,KY,28500.0,3420.0,16046.0,1198.0
San Acacia,NM,34037.0,2408.0,18553.0,2553.0
San Angelo,TX,58500.0,7101.0,30963.0,4352.0
San Augustine,TX,28275.0,3495.0,19213.0,3825.0
San Bernardino,CA,53433.0,571.0,21352.0,182.0
San Francisco,CA,81294.0,1099.0,52220.0,734.0
San German,PR,14834.0,985.0,9664.5,653.5
San Juan,PR,19784.5,1090.5,13755.5,530.0
San Juan,TX,34782.0,734.0,14689.0,224.0
San Lorenzo,PR,16538.0,1217.0,10021.0,1054.0
San Rafael,CA,93257.0,2610.0,60236.0,1481.0
San Sebastian,PR,14345.0,1273.0,7519.0,467.0
San Ygnacio,TX,32162.0,4878.0,16619.0,1748.0
Sand Lake,MI,41584.0,1204.0,19955.0,454.0
Sanders,MT,41103.0,4053.0,20758.0,2564.0
Sanderson,FL,47121.0,4778.0,20471.0,1495.0
