City,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute
Turkey,84.2,8.3,0.2,3.3,2.5,1.4,16.0
Tuscumbia,75.5,16.4,0.0,1.3,2.4,4.3,27.4
Tuthill,63.7,14.8,1.6,5.1,3.1,11.8,17.0
Tuttle,85.2,9.1,0.2,1.5,1.2,2.7,26.1
Tutwiler,84.7,7.2,0.1,3.3,1.1,3.6,24.4
Twin Lake,85.2,9.2,0.5,1.1,1.1,3.0,21.4
Twin Lakes,64.4,12.0,1.7,11.2,1.6,9.1,24.5
Two Dot,55.8,5.9,0.0,23.5,0.0,14.8,9.6
Two Harbors,75.9,11.0,0.1,5.9,2.1,5.0,22.0
Tylerton,81.8,7.4,1.2,3.2,1.8,4.7,24.1
Tyndall,69.5,10.1,0.0,5.7,1.1,13.6,19.9
Tyner,78.8,10.5,0.3,1.4,1.6,7.3,31.2
Tyro,76.2,10.3,0.5,1.7,3.1,8.2,33.0
Tyrone,81.7,7.8,1.1,0.7,1.7,7.1,30.8
Ullin,83.4,6.9,0.5,3.1,1.9,4.2,25.8
Ulysses,75.9,13.9,0.1,5.4,0.0,4.7,16.1
Umpire,72.1,16.4,1.9,3.6,1.7,4.4,19.5
Unalaska,42.3,7.1,0.0,42.5,3.2,4.9,7.6
Underwood,85.9,9.2,0.0,0.7,1.7,2.5,24.9
Union,81.4,14.75,0.7,1.4,0.8,0.95,28.95
Union Point,81.2,8.0,0.2,1.3,3.1,6.3,26.1
Union Star,87.6,9.4,0.2,0.5,0.4,2.0,30.7
Uniontown,86.0,9.3,0.2,1.9,0.4,2.0,23.0
Unionville,75.94999999999999,10.65,2.15,5.25,2.1,3.8499999999999996,24.15
University Park,77.8,10.9,0.8,4.1,1.7,4.7,18.7
Upland,79.05,8.45,0.5,5.0,0.9,6.1,18.8
Urbana,68.5,8.5,6.6,8.5,3.1,4.8,17.8
Utica,81.2,8.7,0.8,4.3,1.2,3.9,15.0
Utuado,82.2,8.3,0.0,7.8,0.7,1.0,32.4
Valdosta,82.4,9.55,0.3,1.15,1.8499999999999999,4.75,21.5
Vale,75.4,11.75,0.25,4.1,1.05,7.4,20.1
Vallejo,76.0,11.5,1.3,4.3,1.4,5.5,23.6
Valley Center,85.4,8.4,0.5,1.2,1.4,3.1,18.4
Valley Grove,80.3,8.1,1.6,5.8,0.9,3.2,20.7
Valley Lee,85.3,7.3,2.5,1.9,0.9,2.1,29.3
Valley Springs,82.15,9.8,0.15,1.5499999999999998,1.35,5.0,26.950000000000003
Valley Stream,69.2,7.1,16.3,2.7,1.1,3.6,34.9
Vallonia,83.5,10.0,0.4,1.5,2.8,1.8,20.7
Van,83.7,9.4,0.3,1.4,2.2,3.1,22.9
Van Buren,83.4,9.2,0.3,2.5,1.1,3.5,17.2
Van Horn,73.1,18.7,0.2,2.9,3.0,2.2,11.0
Vanderbilt,82.05,10.8,0.75,1.55,0.5,4.4,22.25
Vanleer,82.0,11.5,0.3,3.6,1.2,1.3,33.4
Vanzant,76.7,14.7,0.2,4.7,0.4,3.3,32.1
Varnell,84.5,10.0,0.4,1.2,1.8,2.1,20.3
Varnville,80.6,12.6,1.8,1.7,1.9,1.3,32.2
Vaughn,82.9,9.3,0.0,3.1,2.1,2.6,16.8
Vega Alta,85.26666666666667,9.266666666666666,0.9,2.433333333333333,1.5,0.6333333333333334,37.03333333333333
Venango,75.5,7.7,0.0,3.8,0.3,12.7,15.3
Ventura,81.5,8.7,1.1,4.1,1.1,3.5,16.2
Venus,79.9,11.3,0.6,3.3,0.9,3.9,22.0
Vernal,80.6,11.2,0.8,1.8,2.1,3.5,19.3
Vernon,84.2,6.6,1.7,1.1,1.0,5.4,38.1
Vero Beach,80.9,10.2,0.3,1.1,1.9,5.7,22.4
Verona,82.2,7.2,0.5,5.1,1.9,3.1,19.0
Versailles,81.6,9.9,0.2,2.6,0.9,4.7,22.8
Vevay,82.5,10.0,0.4,0.9,1.0,5.3,35.9
Vian,84.1,10.6,0.4,0.9,1.3,2.8,24.6
Vicksburg,85.0,8.3,0.75,2.0999999999999996,1.15,2.7,19.15
Victoria,83.5,10.15,0.65,2.0500000000000003,0.75,2.95,16.5
Victory Mills,82.8,8.0,0.9,2.0,1.0,5.4,25.1
Vidalia,75.5,20.4,0.4,0.0,1.5,2.2,27.1
Vienna,74.95,11.25,0.1,5.6,1.7,6.35,21.9
Vieques,69.1,17.8,1.0,10.8,0.0,1.4,14.0
Villalba,82.0,11.4,0.1,3.2,0.0,3.3,26.9
Villard,83.2,7.4,0.4,2.5,1.2,5.4,18.1
Ville Platte,83.8,8.7,0.1,3.9,1.7,1.9,31.0
Villisca,76.8,11.4,0.7,2.7,0.9,7.5,20.6
Vincent,83.4,8.2,0.0,1.8,3.4,3.1,21.0
Virginia Beach,82.5,8.2,0.9,2.5,1.8,4.2,23.2
Volborg,79.2,9.1,0.4,3.7,2.4,5.2,13.2
Wa Keeney,76.1,12.3,0.0,3.9,1.0,6.7,15.1
Wabeno,76.7,13.2,0.1,2.4,1.1,6.5,21.4
Waco,79.2,9.0,0.2,3.8,1.6,6.2,13.9
Waddy,83.8,9.9,1.4,1.8,0.6,2.5,18.2
Wakefield,78.7,13.1,0.2,2.0,2.9,3.1,16.9
Walden,64.5,2.9,0.1,12.9,3.4,16.2,19.1
Walkerton,85.0,7.9,1.1,1.8,1.1,3.1,22.6
Wall,79.3,10.6,0.2,5.1,1.7,3.0,17.3
Walla Walla,70.4,12.8,0.7,8.7,3.1,4.3,14.9
Wallace,78.45,12.55,0.0,4.45,0.65,3.95,20.1
Walland,85.3,8.9,0.2,0.9,1.0,3.7,24.3
Walnut,86.375,8.15,0.27499999999999997,1.5,0.975,2.7750000000000004,21.3
Walsenburg,64.9,14.9,2.0,11.4,1.2,5.6,22.0
Walstonburg,81.2,13.1,0.4,2.7,1.0,1.5,24.5
Walton,80.6,9.5,0.2,3.8,1.9,4.0,17.8
Wanchese,80.9,9.4,0.0,1.2,3.0,5.6,18.7
Wann,80.7,13.9,0.2,1.0,0.8,3.4,24.1
Ward Cove,63.8,18.0,2.9,10.5,2.3,2.5,13.0
Warfield,85.7,9.9,0.6,1.7,0.8,1.4,34.8
Warner Robins,86.9,8.3,0.3,0.9,0.2,3.3,27.3
Warren,75.56666666666666,11.799999999999999,0.5333333333333333,4.166666666666667,2.1333333333333333,5.733333333333333,24.53333333333333
Warsaw,83.4,11.5,0.1,1.9,0.6,2.5,27.7
Wartrace,88.2,8.2,0.0,1.0,0.4,2.1,26.0
Warwick,83.8,10.0,0.0,0.4,2.2,3.5,18.7
Washburn,83.5,11.2,0.0,0.7,0.3,4.3,34.4
Washington,80.05000000000001,11.0,0.4,2.95,1.6,4.0,21.5
Washington Court House,85.0,8.9,0.5,2.0,1.0,2.7,23.2
Washougal,73.2,11.5,0.2,3.2,2.5,9.4,29.5
Wataga,82.8,7.9,0.5,4.7,1.2,2.9,18.2
Waterloo,85.56666666666666,8.133333333333333,0.3666666666666667,2.4,1.3,2.233333333333334,21.433333333333334
Waterproof,86.1,6.0,0.5,3.7,1.9,1.7,21.4
Wathena,81.1,6.2,0.4,5.0,1.6,5.7,18.6
Watkins Glen,81.0,9.5,0.8,3.9,1.3,3.5,25.6
Watrous,79.7,11.3,0.0,0.9,0.0,8.1,27.2
Watseka,79.8,9.1,0.2,2.7,2.3,5.8,23.9
Waubun,75.4,12.5,2.0,4.9,0.7,4.5,20.7
Wauchula,71.4,17.4,2.5,2.3,3.7,2.6,24.4
Waucoma,76.1,8.4,0.3,5.7,1.0,8.4,20.0
Waupaca,79.8,8.0,0.4,6.0,2.2,3.6,19.1
Waurika,80.2,12.6,0.3,2.9,0.5,3.6,25.7
Wautoma,79.3,11.9,0.4,3.1,1.6,3.7,29.0
Waverly,79.95,8.4,0.35,5.35,1.4,4.5,22.2
Waxahachie,81.6,12.0,0.4,0.6,0.7,4.7,28.7
Waycross,84.2,11.8,0.2,0.3,1.2,2.3,27.0
Wayland,83.7,5.4,0.1,2.9,2.0,5.9,24.9
Wayne,89.8,5.0,0.2,0.6,1.3,3.1,22.2
Waynesboro,83.3,10.3,0.4,1.5,2.6,1.9,20.4
Waynesburg,81.8,10.1,0.1,1.3,0.1,6.7,29.6
Waynesville,85.2,9.0,0.2,1.6,0.7,3.3,22.3
Waynetown,82.8,9.0,0.4,4.0,1.3,2.5,25.5
Weatherford,82.9,10.5,0.1,1.0,1.1,4.2,31.9
Weaubleau,80.7,10.8,0.0,1.8,1.1,5.6,28.1
Webb,76.4,11.2,0.3,3.6,2.5,6.2,16.1
Webb City,84.4,8.9,0.4,1.5,1.1,3.8,18.1
Webbville,82.1,12.3,0.5,2.2,0.9,1.9,34.0
Webster,76.3,12.0,0.3,3.6,0.7,7.1,23.3
Weinert,83.1,10.3,0.0,0.9,2.4,3.3,15.9
Weirton,84.0,6.9,0.6,4.5,0.3,3.7,26.2
Welch,79.7,15.0,0.3,1.2,2.0,1.8,16.4
Welcome,80.0,9.2,1.0,3.1,1.6,5.2,17.1
Welda,75.6,14.5,0.1,3.3,2.3,4.4,24.9
Wellington,77.8,18.9,0.3,1.2,0.1,1.7,18.8
Wellman,77.0,12.5,0.5,3.9,2.1,4.0,21.3
Wellston,86.5,10.5,0.0,0.9,0.3,1.9,33.9
Wellsville,82.0,10.5,0.1,3.0,0.7,3.6,27.2
Wellton,79.6,11.4,1.0,2.8,1.9,3.3,18.9
Wenden,74.6,9.5,0.6,5.9,2.0,7.4,11.7
West Branch,84.8,8.1,0.2,1.6,1.9,3.4,23.0
West Fargo,82.7,8.4,0.8,3.2,1.6,3.3,16.5
West Harrison,85.0,9.4,0.5,1.5,1.0,2.6,29.4
West Liberty,82.39999999999999,11.1,0.19999999999999998,1.7,0.9,3.6999999999999997,25.133333333333336
West Monroe,86.8,8.1,1.2,0.8,1.1,2.0,19.9
West Palm Beach,78.8,9.7,2.0,1.5,2.0,5.9,25.0
West Pawlet,79.4,7.9,0.9,5.1,1.1,5.6,20.6
West Point,86.2,6.6,0.2,2.9,1.5,2.5,17.9
West Salem,82.15,7.949999999999999,0.15000000000000002,3.6,1.7,4.45,21.0
Westcliffe,66.6,14.7,0.0,4.7,0.0,14.0,29.7
Westerville,85.9,5.1,0.3,1.0,0.8,6.8,25.9
Westfield,78.6,13.3,0.2,1.4,1.7,4.7,28.7
Westhope,76.9,9.6,0.0,4.6,1.0,7.8,21.2
Weston,80.4,10.8,0.4,4.2,1.2,3.1,17.9
Westpoint,82.9,11.4,0.0,0.1,3.9,1.8,27.4
Westport,74.0,9.7,0.3,5.6,2.55,7.9,19.3
Wewahitchka,81.5,11.5,0.0,1.1,1.7,4.2,23.0
Wheatland,72.6,9.9,0.5,4.1,2.5,10.4,17.9
Wheelersburg,87.4,5.8,0.3,3.1,1.0,2.5,25.7
White City,76.0,9.0,1.5,3.4,2.7,7.3,19.1
White House,84.1,9.1,0.5,0.9,0.8,4.6,27.7
White Lake,85.7,7.5,0.5,1.2,0.9,4.2,26.3
White Mountain,25.8,10.0,0.3,36.9,22.7,4.3,7.0
White Pigeon,84.8,8.6,0.1,1.3,1.0,4.2,24.9
White Sulphur Springs,83.8,9.2,0.4,3.0,0.6,3.1,25.3
Whitehall,68.2,11.5,0.2,7.55,1.75,10.8,21.6
Whites City,83.6,10.5,0.4,1.7,1.0,2.7,17.2
Whitewater,65.8,11.2,1.0,6.2,1.7,14.1,18.3
Whiting,70.6,10.7,0.7,8.6,1.1,8.2,24.0
Whitman,63.9,10.1,0.0,3.9,1.5,20.6,13.0
Whitney,79.3,13.3,0.1,1.5,1.4,4.4,27.4
Whitwell,81.05000000000001,12.5,0.2,1.5,0.55,4.199999999999999,30.55
Wibaux,71.0,8.8,0.0,10.2,0.7,9.3,20.0
Wichita,86.3,7.3,0.0,1.6,1.2,3.6,22.5
Wichita Falls,78.8,8.3,0.6,7.1,1.3,4.0,15.3
Wilderville,82.3,7.1,0.3,2.0,2.4,5.8,20.0
Wildorado,81.6,13.9,0.3,1.1,0.6,2.6,13.7
Wildrose,66.3,12.7,0.0,4.1,0.0,16.9,15.7
Wildwood,75.6,7.2,0.6,1.3,6.7,8.5,25.7
Willard,80.8,10.0,0.5,3.3,1.4,3.9,23.3
Williams,69.85,13.350000000000001,1.0,7.5,2.25,6.15,19.0
Williamsburg,78.86666666666666,10.0,0.9333333333333332,4.3500000000000005,1.8833333333333335,3.983333333333334,21.933333333333334
Williamson,85.1,10.0,0.4,1.3,1.5,1.7,28.5
Williamsville,72.1,8.6,1.0,5.9,1.2,11.2,21.5
Williston,80.7,10.1,0.2,1.4,1.9,5.7,25.2
Willmar,84.2,7.9,1.0,1.9,1.3,3.8,17.3
Willow,82.5,8.6,0.0,2.4,1.8,4.8,26.1
Wilmar,78.5,14.3,0.0,3.3,1.5,2.4,24.0
Wilmington,77.15,9.8,0.85,3.0,3.1500000000000004,6.05,20.6
Wilmore,77.9,9.7,0.0,5.8,0.8,5.8,13.2
Wilmot,75.1,13.4,0.0,4.5,0.9,6.0,13.6
Wilsey,77.1,9.4,0.0,5.2,0.9,7.4,21.8
Wilson,89.0,5.7,0.0,1.9,0.6,2.7,33.0
Wilton,83.5,12.7,0.0,2.9,0.7,0.3,24.7
Wimberley,77.8,11.6,1.0,1.7,1.9,6.0,29.3
Winamac,78.6,10.5,0.4,3.0,3.5,4.0,21.1
Winchester,78.675,11.625,0.6000000000000001,3.2750000000000004,1.55,4.275,27.675
Winder,85.1,8.0,0.3,0.4,0.9,5.3,24.4
Windfall,84.9,9.2,0.0,1.1,1.7,3.1,24.1
Winnebago,72.5,11.4,1.8,7.1,1.8,5.5,16.2
Winnemucca,69.5,12.8,0.0,15.1,0.0,2.5,19.6
Winnsboro,80.55000000000001,9.5,0.1,2.9,1.15,5.8,26.45
Winona,74.1,12.3,0.0,3.2,2.1,8.3,13.4
Winslow,79.0,10.3,0.7,2.7,1.7,5.5,20.5
Winter Park,81.55000000000001,8.3,1.8,0.9500000000000001,1.9500000000000002,5.35,26.799999999999997
Winters,84.0,9.8,0.0,1.4,0.4,4.3,18.1
Winterville,85.3,8.9,0.2,0.5,0.9,4.1,26.8
Wister,81.0,10.7,0.3,3.7,1.9,2.5,23.4
Witten,66.9,13.6,2.5,4.5,1.3,11.1,17.7
Wolf Point,71.1,8.9,0.3,6.0,0.2,13.5,14.7
Woodburn,74.3,16.7,0.9,3.6,0.3,4.2,23.6
Woodbury,81.9,12.4,0.0,1.4,1.1,3.3,24.0
Woodland,76.0,11.5,1.4666666666666668,2.1333333333333333,5.533333333333334,3.3000000000000003,25.96666666666667
Woodville,71.3,13.7,1.7,2.8,0.7,9.7,37.7
Woodward,81.9,10.1,0.5,2.1,0.7,4.7,21.0
Worland,73.0,13.25,0.3,7.050000000000001,1.5499999999999998,4.85,15.55
Worthington,82.5,5.4,0.1,2.6,0.5,8.8,22.0
Wray,75.75,12.05,0.1,6.05,1.65,4.4,16.049999999999997
Wynne,85.4,9.0,0.7,1.8,0.8,2.3,19.4
Wyoming,82.5,9.2,1.0,1.2,1.6,4.4,32.6
Yabucoa,86.0,7.9,0.0,2.3,2.3,1.5,29.5
Yakutat,49.1,16.0,0.9,27.4,1.4,5.1,6.3
Yale,79.0,12.1,1.7,2.8,1.6,2.9,12.9
Yancey,82.1,11.7,0.2,1.9,0.9,3.2,30.0
Yazoo City,77.5,17.8,0.0,2.6,0.7,1.5,21.4
Yeso,75.7,12.1,0.0,2.8,2.1,7.4,12.7
Yoakum,82.1,10.4,0.2,2.0,1.1,4.15,24.45
York,84.4,8.2,0.8,2.0,1.3,3.2,27.1
Yorkshire,86.7,8.0,0.2,1.7,0.8,2.6,18.3
Young America,83.3,10.6,0.8,1.2,2.0,2.1,20.7
Young Harris,85.9,8.2,0.0,1.9,0.9,3.1,23.9
Youngstown,86.1,7.3,1.2,1.5,1.2,2.8,21.5
Youngsville,82.9,10.1,0.6,1.8,1.9,2.6,23.7
Ypsilanti,72.6,7.7,5.4,6.2,2.5,5.6,23.4
Yuma,73.7,9.3,0.7,5.2,1.3,9.9,21.9
Zachary,82.5,9.8,1.7,2.2,1.1,2.7,23.2
Zalma,73.9,18.0,0.7,2.7,0.2,4.5,32.2
Zebulon,83.6,10.6,0.4,1.7,0.8,2.9,20.9
Zeigler,84.1,9.6,0.6,1.3,1.5,3.0,24.8
Zenda,76.6,8.2,0.0,5.1,3.3,6.7,21.9
Zwingle,82.0,8.3,0.5,3.1,0.9,5.2,23.1
